coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,ODMature1,ODImmature2 ODMature1
79x79,0.0,0.0,35.855691974,1.983389796,0.0,62.530374991,0.0,5.617555991,0.0,0.0,7.093365648,4.898103444,5.636055354,0.0,1.983389796,2.975117771,3.44070009,0.991682007,6.083184278,0.0,38.736489745,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.230108283,28.374430657,0.0,0.0,5.636055354,0.991682007,0.0,0.0,27.06287699,2.914713648,2.914713648,0.0,0.0,0.0,0.0,6.60926378,0.0,22.19343904,0.0,0.0,0.0,5.424148349999999,0.0,21.169995345,0.0,5.950243176,0.0,0.0,0.0,15.333784034,2.448992301,15.220341087000001,0.0,0.0,0.0,5.636055354,0.0,0.0,15.879381195,0.0,0.0,11.27156635,80.755776655,0.0,0.0,56.833619648,0.0,1.983389796,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,1.457310294,0.0,0.991682007,0.0,9.076755444,0.0,6.881551704,0.991682007,0.0,0.0,8.338887484999999,1.983389796,0.0,1.457310294,0.0,1.983389796,0.0,2.448992301,0.0,0.0,0.0,0.0,7.3471671999999995,5.636055354,5.636055354,73.92523767,0.0,5.424148349999999,0.0,0.0,0.0,10.709107342,0.0,5.636055354,14.186279998,0.991682007,0.0,0.0,9.390982226,0.0,1.457310294,0.0,12.263248357,2.448992301,0.0,0.0,0.0,55.021771199999996,0.0,0.014893334,0.10575147499999998,0.06700520800000001,0.0,0.071956352,1.7431320700000001,0.452947761,0.031706104,0.157891858,0.129150384,0.010784794,1.355062695,0.024116172999999998,0.00895826,0.10014806700000001,0.191605471,0.532705956,0.06126877,0.0,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.719174655,0.0,35.855691974,2.157548282,0.0,60.274431875000005,0.0,6.064246194,2.157548282,1.43837221,7.093365648,2.914713648,5.636055354,0.0,0.0,0.0,7.210827334,0.0,6.083184278,1.43837221,37.472274604000006,5.345048639,18.5029362,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,12.709938560000001,28.374430657,0.0,0.0,5.636055354,0.719174655,0.0,0.0,26.744958250000003,2.914713648,6.510713436,1.43837221,0.0,0.0,0.0,8.221873772,0.0,33.875654794,0.0,0.719174655,0.0,5.772392672,0.719174655,16.635707593,1.43837221,10.78691088,0.0,0.0,1.43837221,17.491332316,2.176484949,8.725041365000001,0.0,0.719174655,0.0,6.355230009,0.0,0.0,23.420892418999998,3.595999788,0.719174655,11.27156635,77.50811325400001,0.0,0.0,49.129623878000004,0.0,0.0,5.636055354,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,1.457310294,1.43837221,0.0,0.719174655,9.970135326,2.157548282,4.353085858,0.0,0.0,0.0,4.372049429,0.0,0.719174655,1.457310294,0.0,0.0,1.43837221,1.457310294,0.719174655,0.0,0.719174655,0.0,7.968049216999999,5.636055354,5.636055354,106.51259091,0.0,7.930052495,1.43837221,0.0,0.0,10.709107342,2.157548282,7.074427564,23.535318435999997,0.0,0.0,0.0,4.334079972,0.0,1.457310294,0.0,12.709938560000001,2.895682504,3.595999788,1.43837221,0.0,61.453240969999996,0.00355112,0.024316808,0.08827768,0.08686565600000001,0.0,0.101190057,2.51511328,0.452947761,0.031706104,0.157891858,0.34974654,0.0,1.652271835,0.013323,0.029167142,0.09345773,0.160060333,0.501344255,0.039189403,0.0,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,0.0,0.0,41.29946152,0.0,0.0,64.999026766,0.0,4.625873984,0.0,0.0,7.093365648,2.914713648,5.636055354,0.0,0.0,0.0,1.457310294,0.0,6.083184278,0.0,36.753099949,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.715335896,39.262189877,0.0,0.0,5.636055354,0.0,5.443769546,0.0,21.08987353,2.914713648,2.914713648,0.0,0.0,0.0,0.0,10.06964353,0.0,20.210049244,0.0,0.0,0.0,12.345069513999999,0.0,23.616726505000003,0.0,5.443769546,0.0,0.0,0.0,26.221543254,6.90107984,7.286669155,0.0,0.0,0.0,5.636055354,0.0,0.0,11.912543139,0.0,0.0,11.27156635,76.788938599,0.0,0.0,39.470645294,0.0,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,1.457310294,21.77718242,0.0,0.0,7.093365648,0.0,2.914713648,21.77718242,0.0,0.0,4.372049429,0.0,0.0,1.457310294,0.0,0.0,0.0,1.457310294,0.0,0.0,0.0,0.0,4.372049429,5.636055354,5.636055354,75.38079704,0.0,6.90107984,0.0,0.0,0.0,10.709107342,0.0,5.636055354,14.186279998,0.0,0.0,0.0,1.457310294,0.0,6.90107984,0.0,16.715335896,1.457310294,0.0,0.0,0.0,39.15624095,0.016425846,0.014893334,0.09411378899999999,0.063320517,0.0,0.071956352,2.054432102,0.452947761,0.031706104,0.157891858,0.163681043,0.0,1.355062695,0.013323,0.00895826,0.100447596,0.35286795,0.506261039,0.054750453,0.0,2.0,2.0,"[[1, 3], [1, 4]]"
82x82,0.719174655,0.0,34.39838168,4.140938078,0.0,63.249549646000006,0.0,7.0559282009999995,2.157548282,1.43837221,5.636055354,1.983389796,5.636055354,0.0,1.983389796,2.975117771,7.736906836,0.991682007,4.625873984,1.43837221,35.083614971,5.345048639,18.5029362,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,17.668480493,22.54507076,0.0,0.0,5.636055354,1.7108566619999999,0.0,0.0,33.403606620000005,0.0,3.595999788,1.43837221,0.0,0.0,0.0,10.205263568,0.0,21.2850507,0.0,0.719174655,0.0,8.281920434,0.719174655,23.232364628,1.43837221,16.737154056,0.0,0.0,1.43837221,16.034022022,1.7108566619999999,9.372044142,0.0,0.719174655,0.0,6.355230009,0.0,0.0,20.10106132,3.595999788,0.719174655,11.27156635,77.10290188100001,0.0,0.0,47.161289078,0.0,1.983389796,5.636055354,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,0.0,1.43837221,0.991682007,0.719174655,10.496214828,2.157548282,5.405210266,0.991682007,0.0,0.0,3.966838056,1.983389796,0.719174655,0.0,0.0,1.983389796,1.43837221,0.991682007,0.719174655,0.0,0.719174655,0.0,6.571117558999999,5.636055354,5.636055354,76.21282294,0.0,10.439580257,1.43837221,0.0,0.0,9.251797048,2.157548282,7.074427564,20.620604788,0.991682007,0.0,0.0,10.81044161,0.0,0.0,0.0,13.701620567,2.430054217,3.595999788,1.43837221,0.0,61.2893456,0.00355112,0.024316808,0.105248689,0.090550347,0.0,0.101190057,1.364966158,0.452947761,0.0,0.157891858,0.410580428,0.010784794,1.652271835,0.024116172999999998,0.029167142,0.039468995,0.128440217,0.531188438,0.048344982999999994,0.0,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,0.0,0.0,39.842151226,1.983389796,0.0,67.974144537,0.0,5.617555991,0.0,0.0,5.636055354,1.983389796,5.636055354,0.0,1.983389796,2.975117771,1.983389796,0.991682007,4.625873984,0.0,34.364440316,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.673877829,33.43282998,0.0,0.0,5.636055354,0.991682007,5.443769546,0.0,27.7485219,0.0,0.0,0.0,0.0,0.0,0.0,12.053033326000001,0.0,7.61944515,0.0,0.0,0.0,14.854597276,0.0,30.213383540000002,0.0,11.394012722,0.0,0.0,0.0,24.76423296,6.435451553,7.933671932,0.0,0.0,0.0,5.636055354,0.0,0.0,8.59271204,0.0,0.0,11.27156635,76.383727226,0.0,0.0,37.502310494,0.0,1.983389796,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77718242,0.991682007,0.0,7.61944515,0.0,3.966838056,22.768864427,0.0,0.0,3.966838056,1.983389796,0.0,0.0,0.0,1.983389796,0.0,0.991682007,0.0,0.0,0.0,0.0,2.975117771,5.636055354,5.636055354,45.08102907,0.0,9.410607602,0.0,0.0,0.0,9.251797048,0.0,5.636055354,11.27156635,0.991682007,0.0,0.0,7.933671932,0.0,5.443769546,0.0,17.707017903,0.991682007,0.0,0.0,0.0,38.99234558,0.016425846,0.014893334,0.111084798,0.06700520800000001,0.0,0.071956352,0.90428498,0.452947761,0.0,0.157891858,0.224514931,0.010784794,1.355062695,0.024116172999999998,0.00895826,0.046458861,0.321247834,0.536105222,0.063906033,0.0,2.0,2.0,"[[1, 3], [2, 4]]"
84x84,0.719174655,0.0,39.842151226,2.157548282,0.0,65.718201421,0.0,6.064246194,2.157548282,1.43837221,5.636055354,0.0,5.636055354,0.0,0.0,0.0,5.75351704,0.0,4.625873984,1.43837221,33.100225175000006,5.345048639,18.5029362,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,18.153708106000003,33.43282998,0.0,0.0,5.636055354,0.719174655,5.443769546,0.0,27.43060316,0.0,3.595999788,1.43837221,0.0,0.0,0.0,13.665643318,0.0,19.301660904000002,0.0,0.719174655,0.0,15.202841598,0.719174655,25.679095787999998,1.43837221,16.230680426,0.0,0.0,1.43837221,26.921781241999998,6.162944201,1.43837221,0.0,0.719174655,0.0,6.355230009,0.0,0.0,16.134223264,3.595999788,0.719174655,11.27156635,73.13606382500001,0.0,0.0,29.798314724,0.0,0.0,5.636055354,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,0.0,23.21555463,0.0,0.719174655,8.512825032,2.157548282,1.43837221,21.77718242,0.0,0.0,0.0,0.0,0.719174655,0.0,0.0,0.0,1.43837221,0.0,0.719174655,0.0,0.719174655,0.0,3.595999788,5.636055354,5.636055354,77.66838231,0.0,11.916511747000001,1.43837221,0.0,0.0,9.251797048,2.157548282,7.074427564,20.620604788,0.0,0.0,0.0,2.876769678,0.0,5.443769546,0.0,18.153708106000003,1.43837221,3.595999788,1.43837221,0.0,45.42381535,0.019976966000000002,0.024316808,0.093611003,0.08686565600000001,0.0,0.101190057,1.67626619,0.452947761,0.0,0.157891858,0.445111087,0.0,1.652271835,0.013323,0.029167142,0.039768524,0.289702696,0.504743521,0.041826666,0.0,2.0,2.0,"[[1, 3], [3, 4]]"
85x85,0.0,1.932715942,12.728876644,10.388856073,1.329056371,25.806843073000003,5.858990247,5.858990247,0.0,0.664523765,7.757889413,2.914713648,7.5687712959999995,0.0,0.0,0.0,11.364314181000001,0.0,1.457310294,3.865416235,5.036573194,4.651711701,0.0,0.0,6.462662135,1.932715942,1.932715942,0.0,0.664523765,0.0,0.0,0.0,50.652163056,32.239846892,2.597239707,1.932715942,5.636055354,4.52994,0.0,0.0,20.835335880000002,20.309722448,6.176485961,0.0,0.0,0.0,0.0,3.261772313,0.0,47.57236503,0.0,0.0,0.0,2.121834059,0.0,36.51966755,12.259576785,3.261772313,0.0,1.329056371,1.993574012,6.048163522,1.457310294,33.861639622,0.664523765,3.865416235,1.932715942,5.636055354,0.0,0.0,8.615725526,1.993574012,0.0,20.935071917000002,29.195663897000003,0.0,0.664523765,34.017583710000004,10.328029332,4.651711701,6.300579119,0.0,0.664523765,0.0,0.0,0.0,1.329056371,4.719082607,5.316260017,0.0,0.664523765,23.340130369,0.0,24.901101253999997,9.059775158,60.576122715,5.79813837,5.7011058,2.597239707,0.0,2.786366665,0.0,4.52994,0.0,5.3227265290000005,1.932715942,0.0,0.0,3.987122086,15.486447816000002,5.636055354,6.965111725,82.322941742,0.0,3.450884306,0.0,0.0,0.0,2.121834059,0.664523765,11.434193724,25.239648062,0.0,4.52994,0.664523765,6.048163522,3.865416235,1.457310294,3.865416235,11.27156635,5.3227265290000005,9.059775158,0.0,0.0,27.99226083,0.0,0.011069478,0.028250978,0.003473944,0.241586735,0.041904707,2.118923463,0.0,0.22884058899999998,0.0,0.052036417,0.182802346,0.606561417,0.0,0.006120041,0.28359501600000003,0.156780184,0.491907765,0.017165232,0.075526214,2.0,2.0,"[[1, 4], [0, 1]]"
86x86,0.0,1.932715942,11.27156635,12.372245869,1.329056371,28.781960844000004,5.858990247,6.850672254,0.0,0.664523765,6.300579119,1.983389796,7.5687712959999995,0.0,1.983389796,2.975117771,11.890393683,0.991682007,0.0,3.865416235,2.647913561,4.651711701,0.0,0.0,6.462662135,1.932715942,1.932715942,0.0,0.664523765,0.0,0.0,0.0,55.610704989,26.410486995000003,2.597239707,1.932715942,5.636055354,5.5216220069999995,0.0,0.0,27.49398425,17.3950088,3.261772313,0.0,0.0,0.0,0.0,5.245162109,0.0,34.981760936,0.0,0.0,0.0,4.631361821,0.0,43.116324585,12.259576785,9.212015488999999,0.0,1.329056371,1.993574012,4.590853228,0.991682007,34.508642399,0.664523765,3.865416235,1.932715942,5.636055354,0.0,0.0,5.295894427,1.993574012,0.0,20.935071917000002,28.790452524000003,0.0,0.664523765,32.04924891,10.328029332,6.635101497,6.300579119,0.0,0.664523765,0.0,0.0,0.0,1.329056371,3.261772313,5.316260017,0.991682007,0.664523765,23.866209871000002,0.0,25.953225661999998,10.051457165,60.576122715,5.79813837,5.295894427,4.580629503,0.0,1.329056371,0.0,6.513329796,0.0,4.857098242,1.932715942,0.0,0.0,3.987122086,14.089516158000002,5.636055354,6.965111725,52.023173772,0.0,5.960412068,0.0,0.0,0.0,0.664523765,0.664523765,11.434193724,22.324934414,0.991682007,4.52994,0.664523765,12.52452516,3.865416235,0.0,3.865416235,12.263248357,4.857098242,9.059775158,0.0,0.0,27.82836546,0.0,0.011069478,0.045221987,0.007158635,0.241586735,0.041904707,0.968776341,0.0,0.197134485,0.0,0.112870305,0.19358714,0.606561417,0.010793173,0.006120041,0.229606281,0.125160068,0.521751948,0.026320812,0.075526214,2.0,2.0,"[[1, 4], [0, 2]]"
87x87,0.719174655,1.932715942,11.27156635,12.546404355,1.329056371,26.526017728000003,5.858990247,7.297362457,2.157548282,2.102895975,6.300579119,0.0,7.5687712959999995,0.0,0.0,0.0,15.660520927,0.0,0.0,5.303788445,1.38369842,5.370886356,0.0,0.0,12.216179175,9.124528380000001,2.651890597,0.719174655,0.664523765,0.0,0.0,1.43837221,52.090535265999996,26.410486995000003,2.597239707,1.932715942,5.636055354,5.249114655,0.0,0.0,27.17606551,17.3950088,6.857772101,1.43837221,0.0,0.0,0.0,6.857772101,0.0,46.663976690000005,0.0,0.719174655,0.0,4.979606143,0.719174655,38.582036833,13.697948995,14.048683193,0.0,1.329056371,3.431946222,6.748401510000001,0.719174655,28.013342677,0.664523765,4.58459089,1.932715942,6.355230009,0.0,0.0,12.837405651,5.5895738,0.719174655,20.935071917000002,25.542789123000002,0.0,0.664523765,24.34525314,10.328029332,4.651711701,6.300579119,1.43837221,1.38369842,0.0,0.0,0.0,2.767428581,3.261772313,6.754632227,0.0,1.38369842,24.759589753,2.157548282,23.424759815999998,9.059775158,60.576122715,5.79813837,1.329056371,2.597239707,0.719174655,1.329056371,0.0,4.52994,1.43837221,3.865416235,2.651890597,0.0,0.719174655,3.987122086,14.710398175000002,5.636055354,6.965111725,84.610527012,0.0,8.466316213,1.43837221,0.0,0.0,0.664523765,2.822072047,12.872565934,31.673972852,0.0,4.52994,0.664523765,7.467622906000001,3.865416235,0.0,3.865416235,12.709938560000001,5.303788445,12.655774946000001,1.43837221,0.0,34.25983523,0.00355112,0.020492952000000002,0.027748192,0.027019083,0.241586735,0.071138412,1.740757551,0.0,0.197134485,0.0,0.333466461,0.182802346,0.903770557,0.0,0.026328923,0.222915944,0.09361493,0.490390247,0.004241445,0.075526214,2.0,2.0,"[[1, 4], [0, 3]]"
88x88,0.0,1.932715942,16.715335896,10.388856073,1.329056371,31.250612619,5.858990247,5.858990247,0.0,0.664523765,6.300579119,0.0,7.5687712959999995,0.0,0.0,0.0,9.907003887,0.0,0.0,3.865416235,0.664523765,4.651711701,0.0,0.0,6.462662135,1.932715942,1.932715942,0.0,0.664523765,0.0,0.0,0.0,56.095932602,37.298246215000006,2.597239707,1.932715942,5.636055354,4.52994,5.443769546,0.0,21.52098079,17.3950088,3.261772313,0.0,0.0,0.0,0.0,8.705541859,0.0,32.99837114,0.0,0.0,0.0,11.552282985,0.0,45.563055745,12.259576785,8.705541859,0.0,1.329056371,1.993574012,15.478612448,5.443769546,26.574970467,0.664523765,3.865416235,1.932715942,5.636055354,0.0,0.0,1.329056371,1.993574012,0.0,20.935071917000002,24.823614468000002,0.0,0.664523765,14.686274556,10.328029332,4.651711701,6.300579119,0.0,0.664523765,0.0,0.0,0.0,1.329056371,3.261772313,27.093442437,0.0,0.664523765,21.882820075,0.0,21.986387605999997,30.836957578,60.576122715,5.79813837,1.329056371,2.597239707,0.0,1.329056371,0.0,4.52994,0.0,3.865416235,1.932715942,0.0,0.0,3.987122086,11.114398387000001,5.636055354,6.965111725,53.478733141999996,0.0,7.437343558,0.0,0.0,0.0,0.664523765,0.664523765,11.434193724,22.324934414,0.0,4.52994,0.664523765,4.590853228,3.865416235,5.443769546,3.865416235,16.715335896,3.865416235,9.059775158,0.0,0.0,11.96283521,0.016425846,0.011069478,0.033584301,0.003473944,0.241586735,0.041904707,1.280076373,0.0,0.197134485,0.0,0.147400964,0.182802346,0.606561417,0.0,0.006120041,0.22990581000000002,0.286422547,0.495307031,0.019802495,0.075526214,2.0,2.0,"[[1, 4], [0, 4]]"
89x89,0.0,1.932715942,12.728876644,9.714108583,0.0,27.452904473000004,3.865416235,4.857098242,0.0,0.0,7.093365648,4.898103444,7.5687712959999995,0.0,1.983389796,2.975117771,5.373416032,0.991682007,1.457310294,3.865416235,6.355439225,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,52.952567703,32.239846892,1.932715942,1.932715942,5.636055354,4.857098242,0.0,0.0,27.06287699,20.309722448,4.84742959,0.0,0.0,0.0,0.0,3.9161057379999997,0.0,39.58844784,0.0,0.0,0.0,5.424148349999999,0.0,42.428705795,11.59505302,7.882959118,0.0,0.0,0.0,3.3900262359999997,2.448992301,36.479051537000004,0.0,3.865416235,1.932715942,5.636055354,0.0,0.0,11.253507211,0.0,0.0,20.935071917000002,27.181785467,0.0,0.0,49.514538542000004,9.663505567,1.983389796,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,3.3900262359999997,0.0,0.991682007,0.0,20.671808464,0.0,26.209802024,8.722400794,59.91159895,5.79813837,8.338887484999999,3.9161057379999997,0.0,1.457310294,0.0,5.8488060310000005,0.0,6.314408536,1.932715942,0.0,0.0,0.0,13.145305570000001,5.636055354,5.636055354,61.981479872,0.0,5.424148349999999,0.0,0.0,0.0,1.457310294,0.0,11.434193724,21.916998785,0.991682007,3.865416235,0.0,11.323698168,3.865416235,1.457310294,3.865416235,12.263248357,6.314408536,7.730718787,0.0,0.0,31.894955870000004,0.0,0.0,0.070623609,0.007158635,0.018385249,0.041904707,1.7431320700000001,0.0,0.215014647,0.0,0.147028553,0.157693898,0.606561417,0.010793173,0.006120041,0.09265719,0.191605471,0.523269466,0.041554453,0.0,2.0,2.0,"[[1, 4], [1, 2]]"
90x90,0.719174655,1.932715942,12.728876644,9.888267069,0.0,25.196961357000003,3.865416235,5.303788445,2.157548282,1.43837221,7.093365648,2.914713648,7.5687712959999995,0.0,0.0,0.0,9.143543275999999,0.0,1.457310294,5.303788445,5.091224083999999,0.719174655,0.0,0.0,11.55165541,9.124528380000001,2.651890597,0.719174655,0.0,0.0,0.0,1.43837221,49.43239798,32.239846892,1.932715942,1.932715942,5.636055354,4.58459089,0.0,0.0,26.744958250000003,20.309722448,8.443429378,1.43837221,0.0,0.0,0.0,5.52871573,0.0,51.270663594000006,0.0,0.719174655,0.0,5.772392672,0.719174655,37.894418043,13.03342523,12.719626822,0.0,0.0,1.43837221,5.547574517999999,2.176484949,29.983751815,0.0,4.58459089,1.932715942,6.355230009,0.0,0.0,18.795018435,3.595999788,0.719174655,20.935071917000002,23.934122066,0.0,0.0,41.810542772000005,9.663505567,0.0,5.636055354,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,3.3900262359999997,1.43837221,0.0,0.719174655,21.565188346,2.157548282,23.681336178,7.730718787,59.91159895,5.79813837,4.372049429,1.932715942,0.719174655,1.457310294,0.0,3.865416235,1.43837221,5.3227265290000005,2.651890597,0.0,0.719174655,0.0,13.766187587000001,5.636055354,5.636055354,94.568833112,0.0,7.930052495,1.43837221,0.0,0.0,1.457310294,2.157548282,12.872565934,31.266037222999998,0.0,3.865416235,0.0,6.266795913999999,3.865416235,1.457310294,3.865416235,12.709938560000001,6.761098739,11.326718575,1.43837221,0.0,38.32642564,0.00355112,0.009423474,0.053149814000000004,0.027019083,0.018385249,0.071138412,2.51511328,0.0,0.215014647,0.0,0.367624709,0.146909104,0.903770557,0.0,0.026328923,0.085966853,0.160060333,0.491907765,0.019475086,0.0,2.0,2.0,"[[1, 4], [1, 3]]"
91x91,0.0,1.932715942,18.172646190000002,7.730718787,0.0,29.921556248,3.865416235,3.865416235,0.0,0.0,7.093365648,2.914713648,7.5687712959999995,0.0,0.0,0.0,3.3900262359999997,0.0,1.457310294,3.865416235,4.372049429,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,53.437795316,43.127606112,1.932715942,1.932715942,5.636055354,3.865416235,5.443769546,0.0,21.08987353,20.309722448,4.84742959,0.0,0.0,0.0,0.0,7.376485488,0.0,37.605058044,0.0,0.0,0.0,12.345069513999999,0.0,44.875436955,11.59505302,7.376485488,0.0,0.0,0.0,14.277785456,6.90107984,28.545379605,0.0,3.865416235,1.932715942,5.636055354,0.0,0.0,7.286669155,0.0,0.0,20.935071917000002,23.214947411,0.0,0.0,32.151564188,9.663505567,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,3.3900262359999997,21.77718242,0.0,0.0,18.688418668,0.0,22.242963967999998,29.507901207,59.91159895,5.79813837,4.372049429,1.932715942,0.0,1.457310294,0.0,3.865416235,0.0,5.3227265290000005,1.932715942,0.0,0.0,0.0,10.170187799,5.636055354,5.636055354,63.437039242,0.0,6.90107984,0.0,0.0,0.0,1.457310294,0.0,11.434193724,21.916998785,0.0,3.865416235,0.0,3.3900262359999997,3.865416235,6.90107984,3.865416235,16.715335896,5.3227265290000005,7.730718787,0.0,0.0,16.02942562,0.016425846,0.0,0.058985922999999996,0.003473944,0.018385249,0.041904707,2.054432102,0.0,0.215014647,0.0,0.181559212,0.146909104,0.606561417,0.0,0.006120041,0.092956719,0.35286795,0.496824549,0.035036135999999996,0.0,2.0,2.0,"[[1, 4], [1, 4]]"
92x92,0.719174655,1.932715942,11.27156635,11.871656865,0.0,28.172079128000004,3.865416235,6.295470452,2.157548282,1.43837221,5.636055354,1.983389796,7.5687712959999995,0.0,1.983389796,2.975117771,9.669622778,0.991682007,0.0,5.303788445,2.7025644509999998,0.719174655,0.0,0.0,11.55165541,9.124528380000001,2.651890597,0.719174655,0.0,0.0,0.0,1.43837221,54.390939913,26.410486995000003,1.932715942,1.932715942,5.636055354,5.576272897,0.0,0.0,33.403606620000005,17.3950088,5.52871573,1.43837221,0.0,0.0,0.0,7.512105525999999,0.0,38.6800595,0.0,0.719174655,0.0,8.281920434,0.719174655,44.491075078,13.03342523,18.669869998,0.0,0.0,1.43837221,4.090264224,1.7108566619999999,30.630754592,0.0,4.58459089,1.932715942,6.355230009,0.0,0.0,15.475187336,3.595999788,0.719174655,20.935071917000002,23.528910693,0.0,0.0,39.842207972000004,9.663505567,1.983389796,5.636055354,1.43837221,0.719174655,0.0,0.0,0.0,1.43837221,1.932715942,1.43837221,0.991682007,0.719174655,22.091267848,2.157548282,24.733460586,8.722400794,59.91159895,5.79813837,3.966838056,3.9161057379999997,0.719174655,0.0,0.0,5.8488060310000005,1.43837221,4.857098242,2.651890597,0.0,0.719174655,0.0,12.369255929000001,5.636055354,5.636055354,64.269065142,0.0,10.439580257,1.43837221,0.0,0.0,0.0,2.157548282,12.872565934,28.351323575000002,0.991682007,3.865416235,0.0,12.743157552000001,3.865416235,0.0,3.865416235,13.701620567,6.295470452,11.326718575,1.43837221,0.0,38.16253027,0.00355112,0.009423474,0.070120823,0.030703774,0.018385249,0.071138412,1.364966158,0.0,0.183308543,0.0,0.428458597,0.157693898,0.903770557,0.010793173,0.026328923,0.031978118,0.128440217,0.521751948,0.028630666,0.0,2.0,2.0,"[[1, 4], [2, 3]]"
93x93,0.0,1.932715942,16.715335896,9.714108583,0.0,32.896674019,3.865416235,4.857098242,0.0,0.0,5.636055354,1.983389796,7.5687712959999995,0.0,1.983389796,2.975117771,3.9161057379999997,0.991682007,0.0,3.865416235,1.983389796,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,58.396337249,37.298246215000006,1.932715942,1.932715942,5.636055354,4.857098242,5.443769546,0.0,27.7485219,17.3950088,1.932715942,0.0,0.0,0.0,0.0,9.359875284000001,0.0,25.01445395,0.0,0.0,0.0,14.854597276,0.0,51.472093990000005,11.59505302,13.326728664000001,0.0,0.0,0.0,12.820475162,6.435451553,29.192382381999998,0.0,3.865416235,1.932715942,5.636055354,0.0,0.0,3.966838056,0.0,0.0,20.935071917000002,22.809736038,0.0,0.0,30.183229388,9.663505567,1.983389796,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,1.932715942,21.77718242,0.991682007,0.0,19.214498170000002,0.0,23.295088376,30.499583213999998,59.91159895,5.79813837,3.966838056,3.9161057379999997,0.0,0.0,0.0,5.8488060310000005,0.0,4.857098242,1.932715942,0.0,0.0,0.0,8.773256141000001,5.636055354,5.636055354,33.137271272,0.0,9.410607602,0.0,0.0,0.0,0.0,0.0,11.434193724,19.002285137,0.991682007,3.865416235,0.0,9.866387874,3.865416235,5.443769546,3.865416235,17.707017903,4.857098242,7.730718787,0.0,0.0,15.86553025,0.016425846,0.0,0.075956932,0.007158635,0.018385249,0.041904707,0.90428498,0.0,0.183308543,0.0,0.2423931,0.157693898,0.606561417,0.010793173,0.006120041,0.038967984,0.321247834,0.526668732,0.044191716,0.0,2.0,2.0,"[[1, 4], [2, 4]]"
