coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODMature3,Endothelial1cells,ODMature3cells
60x60,0.0,2.084324048,2.455651996,3.7632491779999997,4.813664962,3.18923946,0.653826704,4.822391914,0.653826704,0.0,8.779635209,0.653826704,0.653826704,1.227819495,2.084324048,1.307597182,10.295576403999998,0.653826704,0.653826704,10.661238187999999,2.738150752,11.686344087,0.0,1.961419965,0.653826704,0.0,0.0,4.4968572920000005,1.227819495,0.0,1.227819495,0.0,10.826646927,5.7678183910000005,0.0,0.0,0.0,4.288472568,0.0,2.406826369,35.711329319,0.0,9.102179633,3.965970247,1.227819495,52.40422674,2.084324048,7.551815714,2.615263862,12.50516828,0.0,0.0,0.0,4.16856521,0.0,50.959000825000004,1.227819495,6.66093054,0.0,0.0,0.653826704,93.57922931499999,8.859408975000001,1.227819495,2.084324048,0.653826704,18.41779894,0.653826704,0.0,0.0,18.181032446,3.8430833570000003,3.060653073,0.0,21.888678441999996,0.653826704,8.448352929,103.87971648,5.144977121,17.502255864,0.0,4.576606492,0.0,0.0,0.653826704,0.0,7.560468965,0.0,13.975437021000001,2.535416677,0.0,2.615263862,0.0,9.239481068,6.121262144,0.0,2.738150752,14.222979536,0.0,0.0,3.3121435430000004,2.406826369,1.307597182,39.356974328999996,0.0,0.0,0.0,0.653826704,31.455687278,14.089990073,1.307597182,0.653826704,125.961728416,0.0,11.588158619,0.0,0.0,0.0,70.303383798,0.653826704,0.0,9.276325111,0.0,0.0,0.0,3.18923946,2.738150752,2.615263862,1.307597182,5.396384705,2.535416677,2.084324048,2.615263862,0.0,64.814485455,0.014628133,0.078699207,0.001901524,0.040227739,0.025491347,0.033577389,2.42087253,0.029020436,0.0,0.0,0.015273148,0.046094696,1.594110535,0.093054962,0.102713646,0.295106062,0.43081896799999997,0.0,0.0,0.11446698400000001,2.0,2.0,"[0, 4]","[1, 3]"
61x61,0.0,0.0,3.6966424159999995,5.004239598,4.813664962,3.18923946,1.8948171239999998,4.3767402959999995,3.135756416,0.0,7.936301581,0.653826704,0.653826704,1.227819495,1.24099042,3.7895268939999998,13.175147510999999,0.653826704,0.653826704,8.57691414,4.3767402959999995,11.686344087,0.0,1.961419965,0.653826704,2.481929712,0.0,6.978787004000001,1.227819495,0.0,1.227819495,1.24099042,15.790542082000002,4.924484763,0.0,0.0,0.0,10.493240556,1.24099042,2.406826369,56.316238919,1.24099042,11.584109345,3.1226366189999997,1.227819495,52.40422674,0.0,5.467491666,5.097193574,4.963895155,0.0,0.0,0.0,1.24099042,0.0,41.683457685,1.227819495,10.78137448,0.0,0.0,0.653826704,93.97683497899999,9.257014639,14.879923745000001,0.0,1.8948171239999998,18.41779894,0.653826704,0.0,0.0,9.398777758,5.084073777,3.060653073,0.0,28.093446429999997,0.653826704,8.448352929,121.90864131999999,4.301643493,24.948040444,0.0,4.576606492,0.0,0.0,0.653826704,1.24099042,3.7895268939999998,1.24099042,17.252656391000002,3.776407097,0.0,3.856254282,0.0,16.238377898,6.121262144,0.0,0.653826704,17.945893128,1.24099042,2.481929712,2.468809915,2.406826369,1.307597182,39.356974328999996,0.0,0.0,0.0,0.653826704,31.455687278,19.451450604999998,1.307597182,0.653826704,108.36227004599999,0.0,12.829149038999999,1.24099042,0.0,0.0,68.21905975,0.653826704,0.0,24.565844013,0.0,0.0,0.0,6.912153052,1.8948171239999998,2.615263862,1.307597182,1.227819495,3.776407097,1.24099042,2.615263862,0.0,70.82671383499999,0.014628133,0.10621853499999999,0.024049798999999997,0.043660449,0.025491347,0.057693032,3.633993347,0.029020436,0.000573232,0.0,0.027502438,0.046094696,0.98799422,0.0,0.09508686,0.30925427800000005,0.43081896799999997,0.041091738,0.0206022,0.128174812,2.0,2.0,"[0, 4]","[1, 4]"
62x62,0.0,2.084324048,10.660995518,7.925886182999999,4.813664962,3.962900284,0.0,6.903645999,0.0,8.205343522,8.125808505,2.735080789,0.0,1.227819495,2.084324048,0.0,5.718969912,5.470234187,0.0,9.353641006,2.084324048,9.724924122000001,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,3.6346458640000003,11.238052578000001,0.0,0.0,0.0,3.6346458640000003,0.0,2.406826369,34.710034839,2.735080789,11.183433718,3.3121435430000004,1.227819495,52.40422674,2.084324048,6.89798901,5.470234187,23.44504932,0.0,2.735080789,0.0,6.903645999,0.0,59.714946045000005,1.227819495,4.819404837,0.0,0.0,0.0,97.86168432999999,6.89798901,9.433163017,2.084324048,2.735080789,18.41779894,2.735080789,0.0,2.735080789,23.117338171,1.227819495,2.406826369,0.0,34.25682095,0.0,8.448352929,118.63555493000001,4.491150417,16.84842916,0.0,0.0,2.735080789,0.0,0.0,2.735080789,6.252871783,2.735080789,6.903645999,1.227819495,0.0,0.0,0.0,20.299956896,4.813664962,0.0,2.084324048,2.455651996,0.0,0.0,3.3121435430000004,2.406826369,0.0,38.703147625,2.735080789,0.0,0.0,0.0,24.263686215,9.633069799000001,0.0,0.0,168.556184106,0.0,9.626738654,0.0,0.0,0.0,70.303383798,0.0,2.735080789,10.289667569999999,0.0,0.0,0.0,12.167700535,2.084324048,0.0,0.0,5.396384705,1.227819495,4.819404837,0.0,0.0,53.594456185,0.0,0.051944370000000004,0.001901524,0.057412176,0.025491347,0.029032284,2.2157558909999997,0.184019895,0.091746982,0.0,0.017823093,0.046094696,2.2902195059999997,0.093054962,0.019073715,0.295106062,0.43081896799999997,0.0,0.0,0.100167978,2.0,2.0,"[0, 4]","[2, 3]"
63x63,0.0,0.0,11.901985938,9.166876602999999,4.813664962,3.962900284,1.24099042,6.457994381,2.481929712,8.205343522,7.282474877,2.735080789,0.0,1.227819495,1.24099042,2.481929712,8.598541019,5.470234187,0.0,7.269316957999999,3.722913592,9.724924122000001,0.0,0.0,0.0,2.481929712,0.0,3.7097492069999998,1.227819495,0.0,1.227819495,1.24099042,8.598541019,10.39471895,0.0,0.0,0.0,9.839413852,1.24099042,2.406826369,55.314944439,3.9760712089999997,13.66536343,2.468809915,1.227819495,52.40422674,0.0,4.813664962,7.952163899,15.903776194999999,0.0,2.735080789,0.0,3.9760712089999997,0.0,50.439402905,1.227819495,8.939848777,0.0,0.0,0.0,98.25928999399999,7.295594674,23.085267267,0.0,3.9760712089999997,18.41779894,2.735080789,0.0,2.735080789,14.335083483,2.468809915,2.406826369,0.0,40.461588938,0.0,8.448352929,136.66447977,3.647816789,24.294213739999996,0.0,0.0,2.735080789,0.0,0.0,3.9760712089999997,2.481929712,3.9760712089999997,10.180865369,2.468809915,0.0,1.24099042,0.0,27.298853726,4.813664962,0.0,0.0,6.178565588,1.24099042,2.481929712,2.468809915,2.406826369,0.0,38.703147625,2.735080789,0.0,0.0,0.0,24.263686215,14.994530331,0.0,0.0,150.95672573599998,0.0,10.867729074,1.24099042,0.0,0.0,68.21905975,0.0,2.735080789,25.579186472,0.0,0.0,0.0,15.890614127,1.24099042,0.0,0.0,1.227819495,2.468809915,3.9760712089999997,0.0,0.0,59.606684564999995,0.0,0.079463698,0.024049798999999997,0.060844886,0.025491347,0.053147927,3.4288767079999998,0.184019895,0.09232021400000001,0.0,0.030052383000000002,0.046094696,1.6841031909999997,0.0,0.011446929,0.30925427800000005,0.43081896799999997,0.041091738,0.0206022,0.11387580600000001,2.0,2.0,"[0, 4]","[2, 4]"
64x64,0.0,2.084324048,3.6966424159999995,3.6966424159999995,4.813664962,1.227819495,1.24099042,7.891478802,2.481929712,0.0,9.366798925,0.0,0.0,1.227819495,3.325314468,2.481929712,10.682865067000002,0.0,0.0,9.353641006,5.80723764,9.724924122000001,0.0,0.0,0.0,2.481929712,0.0,3.7097492069999998,1.227819495,0.0,1.227819495,1.24099042,8.598541019,7.008808811000001,0.0,0.0,0.0,9.839413852,1.24099042,2.406826369,43.853518668999996,1.24099042,10.930282641,4.5531339630000005,1.227819495,52.40422674,2.084324048,6.89798901,2.481929712,17.469063435,0.0,0.0,0.0,5.40955563,0.0,37.807571135,1.227819495,8.289092036,0.0,0.0,0.0,92.13827051999999,9.379918722,14.879923745000001,2.084324048,1.24099042,18.41779894,0.0,0.0,0.0,18.634908241,2.468809915,2.406826369,0.0,26.785849247999998,0.0,8.448352929,121.30050130000001,5.732140837,24.294213739999996,0.0,0.0,0.0,0.0,0.0,1.24099042,8.734801495,1.24099042,11.614349789999999,2.468809915,0.0,1.24099042,0.0,17.791679246,4.813664962,0.0,2.084324048,6.178565588,1.24099042,2.481929712,4.5531339630000005,2.406826369,0.0,38.703147625,0.0,0.0,0.0,0.0,24.263686215,14.34377359,0.0,0.0,157.740075066,0.0,10.867729074,1.24099042,0.0,0.0,70.303383798,0.0,0.0,19.458166998,0.0,0.0,0.0,4.950733087,3.325314468,0.0,0.0,5.396384705,2.468809915,3.325314468,0.0,0.0,57.267193015000004,0.0,0.069265708,0.024049798999999997,0.049296622,0.025491347,0.024115643,2.948287573,0.0,0.000573232,0.0,0.01222929,0.046094696,1.0915405919999999,0.093054962,0.030520644,0.31331944300000003,0.43081896799999997,0.041091738,0.0206022,0.11387580600000001,2.0,2.0,"[0, 4]","[3, 4]"
65x65,1.291870106,0.0,3.875621685,5.442552375,1.781762191,2.909110707,1.601517446,7.372533476,0.653826704,0.947690742,9.413668805,3.3832796370000002,3.841106343,0.0,0.0,6.993806986,19.137688918,0.653826704,0.653826704,3.203006715,1.601517446,5.638591689,0.0,1.961419965,0.653826704,7.581634232,1.781762191,4.216728539,2.239560848,0.0,0.0,0.0,14.546238036,3.1872796389999998,0.0,0.0,0.0,5.477139131,0.947690742,0.0,56.73338832,0.0,3.237513116,0.653826704,0.947690742,51.68558847,0.0,6.226410507,2.615263862,2.583686412,1.895409533,3.677171724,0.0,0.947690742,0.0,78.47798277000001,0.947690742,10.951114516,0.0,0.0,1.601517446,60.747780658,2.909110707,5.686209804,0.0,2.435588895,6.030391433,1.9456968099999998,0.0,1.291870106,11.343723678,4.397026053,0.653826704,2.239560848,6.620736527000001,1.9456968099999998,0.0,125.08592194999999,1.601517446,3.727459001,0.0,4.576606492,8.759842101,1.291870106,0.653826704,0.947690742,3.089359373,3.563415361,16.933866950000002,2.255287924,0.0,9.13554738,0.0,9.710056377,6.162882649,7.126995139,5.392348031,11.76732754,3.073632297,0.0,5.0826917179999995,0.0,3.089359373,50.441731904,0.0,0.0,0.0,0.653826704,27.867316642,14.546238036,3.203006715,2.435588895,136.020028988,0.0,5.7522415769999995,0.0,0.0,1.781762191,69.68806323000001,1.601517446,0.0,12.537123401,0.0,2.843085087,0.0,13.564330329999999,1.601517446,2.615263862,2.599467288,1.781762191,4.150682269,0.0,2.615263862,0.947690742,98.32062110199999,0.014628133,0.152381105,0.024276479,0.071355113,0.0,0.100012011,3.753068271,0.175066305,0.0,0.0,0.066297734,0.0,2.48146767,0.0,0.21600931,0.004172908,0.362812555,0.0,0.007626545,0.014299006,2.0,2.0,"[1, 2]","[0, 1]"
66x66,1.291870106,0.0,12.080965207,9.605189379999999,1.781762191,3.682771531,0.947690742,9.453787561,0.0,9.153034264,8.759842101,5.4645337220000005,3.1872796389999998,0.0,0.0,5.686209804,14.561082425999999,5.470234187,0.0,1.895409533,0.947690742,3.677171724,0.0,0.0,0.0,7.581634232,1.781762191,0.947690742,2.239560848,0.0,0.0,0.0,7.354236973,8.657513825999999,0.0,0.0,0.0,4.823312427,0.947690742,0.0,55.732093840000005,2.735080789,5.318767201,0.0,0.947690742,51.68558847,0.0,5.572583803,5.470234187,13.523567452,1.895409533,6.412252513,0.0,3.682771531,0.0,87.23392799000001,0.947690742,9.109588813,0.0,0.0,0.947690742,65.03023567299999,0.947690742,13.891553326,0.0,4.51684298,6.030391433,4.026950895,0.0,4.026950895,16.280029403,1.781762191,0.0,2.239560848,18.988879035,1.291870106,0.0,139.8417604,0.947690742,3.073632297,0.0,0.0,11.49492289,1.291870106,0.0,3.682771531,1.781762191,6.29849615,9.862075928,0.947690742,0.0,6.520283518,0.0,20.770532205000002,4.855285467,7.126995139,4.738521327,0.0,3.073632297,0.0,5.0826917179999995,0.0,1.781762191,49.787905200000004,2.735080789,0.0,0.0,0.0,20.675315579,10.089317762,1.895409533,1.781762191,178.614484678,0.0,3.790821612,0.0,0.0,1.781762191,69.68806323000001,0.947690742,2.735080789,13.55046586,0.0,2.843085087,0.0,22.542791405,0.947690742,0.0,1.291870106,1.781762191,2.843085087,2.735080789,0.0,0.947690742,87.10059183199999,0.0,0.12562626799999999,0.024276479,0.08853955,0.0,0.09546690599999999,3.547951632,0.330065764,0.091746982,0.0,0.068847679,0.0,3.177576641,0.0,0.132369379,0.004172908,0.362812555,0.0,0.007626545,0.0,2.0,2.0,"[1, 2]","[0, 2]"
67x67,1.291870106,2.084324048,3.875621685,4.134955193,1.781762191,0.947690742,0.947690742,10.887271982,0.0,0.947690742,10.844166149,2.729452933,3.1872796389999998,0.0,2.084324048,5.686209804,16.645406473999998,0.0,0.0,3.979733581,3.03201479,3.677171724,0.0,0.0,0.0,7.581634232,1.781762191,0.947690742,2.239560848,0.0,0.0,0.0,7.354236973,5.271603687,0.0,0.0,0.0,4.823312427,0.947690742,0.0,44.27066807,0.0,2.583686412,2.084324048,0.947690742,51.68558847,2.084324048,7.656907851,0.0,15.088854692,1.895409533,3.677171724,0.0,5.1162559519999995,0.0,74.60209622,0.947690742,8.458832072,0.0,0.0,0.947690742,58.909216199,3.03201479,5.686209804,2.084324048,1.781762191,6.030391433,1.291870106,0.0,1.291870106,20.579854161,1.781762191,0.0,2.239560848,5.313139345000001,1.291870106,0.0,124.47778192999999,3.03201479,3.073632297,0.0,0.0,8.759842101,1.291870106,0.0,0.947690742,8.034633974,3.563415361,11.295560348999999,0.947690742,0.0,6.520283518,0.0,11.263357724999999,4.855285467,7.126995139,6.822845375,0.0,3.073632297,0.0,7.167015766,0.0,1.781762191,49.787905200000004,0.0,0.0,0.0,0.0,20.675315579,9.438561021,1.895409533,1.781762191,185.39783400800002,0.0,3.790821612,0.0,0.0,1.781762191,71.77238727800001,0.947690742,0.0,7.429446386,0.0,2.843085087,0.0,11.602910365,3.03201479,0.0,1.291870106,5.950327401,2.843085087,2.084324048,0.0,0.947690742,84.761100282,0.0,0.115428278,0.024276479,0.07699128599999999,0.0,0.066434622,3.067362497,0.146045869,0.0,0.0,0.051024586,0.0,2.585014042,0.093054962,0.151443094,0.008238073,0.362812555,0.0,0.007626545,0.0,2.0,2.0,"[1, 2]","[0, 3]"
68x68,1.291870106,0.0,5.116612105,5.375945613,1.781762191,0.947690742,2.188681162,10.441620364,2.481929712,0.947690742,10.000832521,2.729452933,3.1872796389999998,0.0,1.24099042,8.168139516,19.524977580999998,0.0,0.0,1.895409533,4.670604334,3.677171724,0.0,0.0,0.0,10.063563944,1.781762191,3.429620454,2.239560848,0.0,0.0,1.24099042,12.318132128,4.428270059,0.0,0.0,0.0,11.028080415000002,2.188681162,0.0,64.87557767,1.24099042,5.065616124,1.24099042,0.947690742,51.68558847,0.0,5.572583803,2.481929712,7.547581567,1.895409533,3.677171724,0.0,2.188681162,0.0,65.32655308,0.947690742,12.579276012000001,0.0,0.0,0.947690742,59.306821863,3.429620454,19.338314054,0.0,3.022752611,6.030391433,1.291870106,0.0,1.291870106,11.797599473,3.022752611,0.0,2.239560848,11.517907333,1.291870106,0.0,142.50670677,2.188681162,10.519416877,0.0,0.0,8.759842101,1.291870106,0.0,2.188681162,4.263691903,4.804405781,14.572779719,2.188681162,0.0,7.761273938,0.0,18.262254555,4.855285467,7.126995139,4.738521327,3.722913592,4.314622717,2.481929712,6.323682138,0.0,1.781762191,49.787905200000004,0.0,0.0,0.0,0.0,20.675315579,14.800021553,1.895409533,1.781762191,167.79837563799998,0.0,5.0318120319999995,1.24099042,0.0,1.781762191,69.68806323000001,0.947690742,0.0,22.718965288,0.0,2.843085087,0.0,15.325823956999999,2.188681162,0.0,1.291870106,1.781762191,4.084075507,1.24099042,0.0,0.947690742,90.773328662,0.0,0.142947606,0.046424754,0.080423996,0.0,0.09055026499999999,4.280483314,0.146045869,0.000573232,0.0,0.063253876,0.0,1.978897727,0.0,0.143816308,0.022386289,0.362812555,0.041091738,0.028228745,0.013707828,2.0,2.0,"[1, 2]","[0, 4]"
69x69,1.291870106,0.0,12.080965207,10.912786562,0.0,5.6441914959999995,1.601517446,10.107614265,0.653826704,9.153034264,7.631906614,4.336598235,3.841106343,0.0,0.0,6.993806986,19.137688918,6.124060891,0.653826704,3.203006715,1.601517446,3.8568294979999997,0.0,1.961419965,0.653826704,7.581634232,0.0,4.216728539,2.239560848,0.0,0.0,0.0,10.982822675,8.657513825999999,0.0,0.0,0.0,5.477139131,0.947690742,0.0,44.76592872,2.735080789,5.972593905,0.653826704,0.947690742,51.68558847,0.0,4.444648315999999,8.085498049,13.523567452,1.895409533,4.630490322,0.0,3.682771531,0.0,62.3630131,0.947690742,13.686195305,0.0,0.0,1.601517446,67.171361989,2.909110707,13.891553326,0.0,3.388907493,6.030391433,4.680777599,0.0,4.026950895,12.422072061,2.615263862,0.653826704,2.239560848,18.514714026,1.9456968099999998,0.0,129.52777109,1.601517446,1.9456968099999998,0.0,4.576606492,9.713160699,1.291870106,0.653826704,3.682771531,1.307597182,2.735080789,12.5419526,2.255287924,0.0,7.353785189,0.0,19.822380706,2.599467288,0.0,5.392348031,11.76732754,1.291870106,0.0,5.0826917179999995,0.0,1.307597182,50.441731904,2.735080789,0.0,0.0,0.653826704,27.867316642,13.717903463999999,3.203006715,0.653826704,112.823049938,0.0,5.7522415769999995,0.0,0.0,0.0,69.68806323000001,1.601517446,2.735080789,15.397344584999999,0.0,2.843085087,0.0,22.722449178999998,1.601517446,2.615263862,2.599467288,0.0,4.150682269,2.735080789,2.615263862,0.947690742,66.87384825199999,0.014628133,0.072547717,0.003280104,0.07176407700000001,0.0,0.066688479,2.9014616650000002,0.213040331,0.091746982,0.0,0.042691029000000005,0.0,3.1199156180000003,0.0,0.106949417,0.0,0.349743849,0.0,0.0,0.014299006,2.0,2.0,"[1, 2]","[1, 2]"
70x70,1.291870106,2.084324048,3.875621685,5.442552375,0.0,2.909110707,1.601517446,11.541098686,0.653826704,0.947690742,9.716230662000001,1.601517446,3.841106343,0.0,2.084324048,6.993806986,21.222012965999998,0.653826704,0.653826704,5.287330763,3.685841494,3.8568294979999997,0.0,1.961419965,0.653826704,7.581634232,0.0,4.216728539,2.239560848,0.0,0.0,0.0,10.982822675,5.271603687,0.0,0.0,0.0,5.477139131,0.947690742,0.0,33.30450295,0.0,3.237513116,2.738150752,0.947690742,51.68558847,2.084324048,6.5289723639999995,2.615263862,15.088854692,1.895409533,1.895409533,0.0,5.1162559519999995,0.0,49.73118133,0.947690742,13.035438564,0.0,0.0,1.601517446,61.050342515000004,4.993434755,5.686209804,2.084324048,0.653826704,6.030391433,1.9456968099999998,0.0,1.291870106,16.721896819,2.615263862,0.653826704,2.239560848,4.838974336000001,1.9456968099999998,0.0,114.16379262,3.685841494,1.9456968099999998,0.0,4.576606492,6.97807991,1.291870106,0.653826704,0.947690742,7.560468965,0.0,13.975437021000001,2.255287924,0.0,7.353785189,0.0,10.315206226,2.599467288,0.0,7.476672079,11.76732754,1.291870106,0.0,7.167015766,0.0,1.307597182,50.441731904,0.0,0.0,0.0,0.653826704,27.867316642,13.067146723,3.203006715,0.653826704,119.606399268,0.0,5.7522415769999995,0.0,0.0,0.0,71.77238727800001,1.601517446,0.0,9.276325111,0.0,2.843085087,0.0,11.782568138999999,3.685841494,2.615263862,2.599467288,4.16856521,4.150682269,2.084324048,2.615263862,0.947690742,64.534356702,0.014628133,0.062349727,0.003280104,0.060215813,0.0,0.037656194999999996,2.42087253,0.029020436,0.0,0.0,0.024867936,0.0,2.527353019,0.093054962,0.126023132,0.004065165,0.349743849,0.0,0.0,0.014299006,2.0,2.0,"[1, 2]","[1, 3]"
71x71,1.291870106,0.0,5.116612105,6.683542795,0.0,2.909110707,2.842507866,11.095447068,3.135756416,0.947690742,8.872897034,1.601517446,3.841106343,0.0,1.24099042,9.475736698,24.101584072999998,0.653826704,0.653826704,3.203006715,5.324431038,3.8568294979999997,0.0,1.961419965,0.653826704,10.063563944,0.0,6.6986582509999995,2.239560848,0.0,0.0,1.24099042,15.94671783,4.428270059,0.0,0.0,0.0,11.681907119000002,2.188681162,0.0,53.90941255,1.24099042,5.719442828,1.8948171239999998,0.947690742,51.68558847,0.0,4.444648315999999,5.097193574,7.547581567,1.895409533,1.895409533,0.0,2.188681162,0.0,40.45563819,0.947690742,17.155882504,0.0,0.0,1.601517446,61.44794817900001,5.391040418999999,19.338314054,0.0,1.8948171239999998,6.030391433,1.9456968099999998,0.0,1.291870106,7.939642130999999,3.856254282,0.653826704,2.239560848,11.043742324,1.9456968099999998,0.0,132.19271745999998,2.842507866,9.39148139,0.0,4.576606492,6.97807991,1.291870106,0.653826704,2.188681162,3.7895268939999998,1.24099042,17.252656391000002,3.4962783440000003,0.0,8.594775609,0.0,17.314103056,2.599467288,0.0,5.392348031,15.490241132,2.532860526,2.481929712,6.323682138,0.0,1.307597182,50.441731904,0.0,0.0,0.0,0.653826704,27.867316642,18.428607255,3.203006715,0.653826704,102.006940898,0.0,6.993231997,1.24099042,0.0,0.0,69.68806323000001,1.601517446,0.0,24.565844013,0.0,2.843085087,0.0,15.505481730999998,2.842507866,2.615263862,2.599467288,0.0,5.391672689,1.24099042,2.615263862,0.947690742,70.54658508199999,0.014628133,0.089869055,0.025428378999999997,0.063648523,0.0,0.061771837999999996,3.633993347,0.029020436,0.000573232,0.0,0.037097226,0.0,1.921236704,0.0,0.118396346,0.018213381,0.349743849,0.041091738,0.0206022,0.028006834,2.0,2.0,"[1, 2]","[1, 4]"
72x72,1.291870106,2.084324048,12.080965207,9.605189379999999,0.0,3.682771531,0.947690742,13.622352771,0.0,9.153034264,9.062403958,3.682771531,3.1872796389999998,0.0,2.084324048,5.686209804,16.645406473999998,5.470234187,0.0,3.979733581,3.03201479,1.895409533,0.0,0.0,0.0,7.581634232,0.0,0.947690742,2.239560848,0.0,0.0,0.0,3.790821612,10.741837873999998,0.0,0.0,0.0,4.823312427,0.947690742,0.0,32.30320847,2.735080789,5.318767201,2.084324048,0.947690742,51.68558847,2.084324048,5.875145659999999,5.470234187,26.028735732,1.895409533,4.630490322,0.0,7.851336741,0.0,58.48712655,0.947690742,11.193912861000001,0.0,0.0,0.947690742,65.33279753000001,3.03201479,13.891553326,2.084324048,2.735080789,6.030391433,4.026950895,0.0,4.026950895,21.658202543999998,0.0,0.0,2.239560848,17.207116844,1.291870106,0.0,128.91963107,3.03201479,1.291870106,0.0,0.0,9.713160699,1.291870106,0.0,3.682771531,6.252871783,2.735080789,6.903645999,0.947690742,0.0,4.738521327,0.0,21.375682054000002,1.291870106,0.0,6.822845375,0.0,1.291870106,0.0,7.167015766,0.0,0.0,49.787905200000004,2.735080789,0.0,0.0,0.0,20.675315579,8.610226448999999,1.895409533,0.0,162.20085495799998,0.0,3.790821612,0.0,0.0,0.0,71.77238727800001,0.947690742,2.735080789,10.289667569999999,0.0,2.843085087,0.0,20.761029213999997,3.03201479,0.0,1.291870106,4.16856521,2.843085087,4.819404837,0.0,0.947690742,53.314327432,0.0,0.035594890000000004,0.003280104,0.07740025,0.0,0.033111089999999996,2.2157558909999997,0.184019895,0.091746982,0.0,0.027417881,0.0,3.22346199,0.093054962,0.042383201,0.004065165,0.349743849,0.0,0.0,0.0,2.0,2.0,"[1, 2]","[2, 3]"
73x73,1.291870106,0.0,13.321955627,10.846179799999998,0.0,3.682771531,2.188681162,13.176701153,2.481929712,9.153034264,8.21907033,3.682771531,3.1872796389999998,0.0,1.24099042,8.168139516,19.524977580999998,5.470234187,0.0,1.895409533,4.670604334,1.895409533,0.0,0.0,0.0,10.063563944,0.0,3.429620454,2.239560848,0.0,0.0,1.24099042,8.754716767,9.898504245999998,0.0,0.0,0.0,11.028080415000002,2.188681162,0.0,52.90811807,3.9760712089999997,7.8006969129999995,1.24099042,0.947690742,51.68558847,0.0,3.790821612,7.952163899,18.487462607,1.895409533,4.630490322,0.0,4.923761951,0.0,49.21158341,0.947690742,15.314356801,0.0,0.0,0.947690742,65.730403194,3.429620454,27.543657576,0.0,3.9760712089999997,6.030391433,4.026950895,0.0,4.026950895,12.875947856,1.24099042,0.0,2.239560848,23.411884832000002,1.291870106,0.0,146.94855591,2.188681162,8.737654685999999,0.0,0.0,9.713160699,1.291870106,0.0,4.923761951,2.481929712,3.9760712089999997,10.180865369,2.188681162,0.0,5.979511747,0.0,28.374578884,1.291870106,0.0,4.738521327,3.722913592,2.532860526,2.481929712,6.323682138,0.0,0.0,49.787905200000004,2.735080789,0.0,0.0,0.0,20.675315579,13.971686981,1.895409533,0.0,144.601396588,0.0,5.0318120319999995,1.24099042,0.0,0.0,69.68806323000001,0.947690742,2.735080789,25.579186472,0.0,2.843085087,0.0,24.483942805999998,2.188681162,0.0,1.291870106,0.0,4.084075507,3.9760712089999997,0.0,0.947690742,59.326555811999995,0.0,0.063114218,0.025428378999999997,0.08083296000000001,0.0,0.057226732999999995,3.4288767079999998,0.184019895,0.09232021400000001,0.0,0.039647171,0.0,2.617345675,0.0,0.034756415,0.018213381,0.349743849,0.041091738,0.0206022,0.013707828,2.0,2.0,"[1, 2]","[2, 4]"
