coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,Endothelial1,permutationTracker
67x67,0.6613160170000001,0.79877956,3.659312933,4.053472729,6.437141787,64.632737397,1.623476825,20.674905719,0.0,1.185175979,26.023794038000002,5.425562526,0.0,0.5238590430000001,1.683053462,0.79877956,8.908493679,4.931789219,12.276444021,6.7976362340000005,64.21636498,11.833232057999998,3.334286658,4.186747564,0.93622013,3.995527524,1.185175979,7.907401038,6.862094945000001,0.5238590430000001,0.93622013,1.9001306999999998,18.961958333,1.957973979,0.0,0.137454413,11.981488034,11.467517448,2.175051217,3.343046499,3.068142386,0.137454413,9.893465183,0.41237493,2.037587674,37.154907012,1.073656818,5.723920424,3.911836177,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,5.402002898,1.59753688,1.898406741,4.684666988,64.215701129,13.875011434000001,5.204921552,0.0,1.159235441,2.175051217,0.79877956,0.0,0.6613160170000001,13.091626407,7.766447223,3.205605929,1.073656818,109.64056289000001,0.0,9.533025221,33.333756007999995,4.444414043,33.10036404,0.38640463,3.6350939469999997,8.565255556,0.38640463,1.3226165490000001,0.41237493,5.4297061399999995,0.93622013,0.0,1.571610371,1.9001306999999998,4.270460556,1.762676287,16.116576688000002,6.136281511,0.0,3.8580908359999997,8.644860399,1.709050941,4.569617839,0.9102554620000001,2.544280782,3.005661856,38.218605562,7.935822015,0.772801049,0.0,0.772801049,27.166563689999997,10.765474955999998,0.79877956,0.6613160170000001,5.397849207,0.5498155,17.476336049,0.5238590430000001,0.137454413,0.5498155,42.4458342,13.162642785000001,13.943035632,7.903913804,0.0,1.571610371,0.0,20.779706188,2.973816748,0.772801049,0.274911387,4.131304154,5.50587054,2.860566104,0.137454413,0.274911387,14.949429402,0.0,0.177533029,0.023533337,0.140943384,0.0,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.1819346,0.0,2.074575103,0.0,0.154841049,0.07866386,0.740696382,0.184977216,0.046888472,0.018918885,2.0,2.0,"[[1, 2], [0, 3]]"
68x68,0.6613160170000001,0.79877956,6.114964928999999,6.5091247249999995,6.437141787,64.097880605,1.623476825,10.097799979,0.0,1.185175979,16.674507793,0.137454413,0.0,1.7516785380000002,1.683053462,0.79877956,10.136313174,3.169112932,10.513767734,9.25328823,64.21636498,14.981814930999999,1.571610371,0.6613160170000001,0.93622013,2.232851237,1.185175979,3.84711242,8.089914440000001,0.5238590430000001,2.164039625,0.137454413,7.851492608,5.641468322,0.0,0.137454413,11.981488034,5.644519108000001,0.41237493,3.343046499,3.068142386,0.137454413,9.358608391,1.640194425,1.502730882,54.440107432000005,1.073656818,5.723920424,0.38640463,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,2.524509349,2.026599055,5.402002898,1.59753688,1.898406741,1.159235441,100.292665559,13.875011434000001,6.432741047,0.0,1.159235441,18.83017387,0.79877956,0.0,0.6613160170000001,13.091626407,7.231590431000001,3.205605929,1.073656818,105.20266457000001,0.0,8.998168429,63.969878628,2.681737756,17.23483379,0.38640463,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,3.667029853,0.93622013,0.0,2.799429866,0.137454413,2.507784269,0.0,7.995122944,6.136281511,0.0,2.095414549,7.575080848000001,1.709050941,4.569617839,2.138074957,2.544280782,3.005661856,39.227006668,7.935822015,0.772801049,0.0,0.772801049,24.650090845,10.765474955999998,0.79877956,0.6613160170000001,10.467307656,0.5498155,10.425518214,0.5238590430000001,0.137454413,0.5498155,70.09147741000001,9.637211238,10.417604085,6.141237517,0.0,1.571610371,0.0,9.669240463,1.211140461,0.772801049,0.274911387,5.359123649000001,6.733690035,2.860566104,0.137454413,0.274911387,12.65181735,0.0,0.219279409,0.025279344000000002,0.131819233,0.025491347,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.0857038,0.046094696,2.132327456,0.0,0.154841049,0.331531111,0.560255939,0.184977216,0.046888472,0.11713928500000001,2.0,2.0,"[[1, 2], [0, 4]]"
69x69,1.953186123,0.79877956,7.534934617999999,8.188427922,1.623476825,63.817751851999994,2.571167567,16.816506751,0.0,2.132866721,17.611103246,1.085145155,3.1872796389999998,0.5238590430000001,1.683053462,6.484989364,21.062749736,3.169112932,10.513767734,3.8793808050000003,65.164055722,7.152300342,1.571610371,0.6613160170000001,0.93622013,9.814485469000001,1.185175979,3.5669836669999997,9.101655793,0.5238590430000001,0.93622013,0.137454413,8.007668356,5.145253618,0.0,0.137454413,11.981488034,6.833185671,1.360065672,0.93622013,0.6613160170000001,0.137454413,3.493941874,0.41237493,1.222602129,53.721469162,1.073656818,4.701077074,0.38640463,5.392397915,2.281814163,2.943121969,0.0,4.830011601,2.448227058,1.296689854,1.746470302,11.776510922,1.59753688,1.898406741,2.106926183,67.76377875899999,10.009037214000001,10.891131355999999,0.0,1.159235441,6.442766363,2.090649666,0.0,1.953186123,11.632490780000001,6.0037709360000004,0.79877956,3.313217666,88.15296046400002,1.291870106,0.5498155,74.253954768,1.222602129,1.678274736,0.38640463,1.87241766,13.780659179,1.678274736,1.3226165490000001,1.360065672,3.667029853,0.93622013,0.0,2.519301113,0.137454413,7.246305596,0.0,9.070848102000001,2.6144866550000003,0.0,6.833935876,5.119428852,3.0009210470000003,4.569617839,5.99294718,0.137454413,3.005661856,50.311764243000006,7.935822015,0.772801049,0.0,0.772801049,21.061720209,9.742631606,2.6941890930000003,0.6613160170000001,4.111978508,0.5498155,4.589601172,0.5238590430000001,0.137454413,0.5498155,71.56048089000001,10.584901980000001,10.417604085,6.141237517,0.0,4.414695458,0.0,18.262569141999997,2.158831203,0.772801049,1.566781493,4.131304154,8.348955627,2.860566104,0.137454413,1.222602129,12.371688597,0.0,0.202929929,0.026657924,0.151807307,0.0,0.18564077599999998,0.0,1.9548068669999998,0.0,0.0,0.09529858799999999,0.0,3.06556994,0.0,0.178150535,0.040490214,0.47918082,0.184977216,0.046888472,0.016971307,2.0,2.0,"[[1, 2], [1, 2]]"
70x70,1.953186123,0.79877956,7.534934617999999,5.345342835,1.623476825,64.632737397,1.623476825,24.550527404,0.0,1.185175979,22.501999182,5.425562526,1.291870106,0.5238590430000001,1.683053462,0.79877956,7.793537416,4.931789219,12.276444021,1.9839712720000002,64.21636498,7.019567095999999,3.334286658,4.186747564,0.93622013,3.995527524,1.185175979,7.907401038,8.153965051,0.5238590430000001,0.93622013,1.9001306999999998,16.555131963999997,3.249844085,0.0,0.137454413,11.981488034,12.936312764,2.175051217,0.93622013,0.6613160170000001,0.137454413,5.256618161,0.41237493,2.037587674,41.156339512,1.073656818,0.9102554620000001,3.911836177,5.392397915,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,7.98568931,1.59753688,1.898406741,4.684666988,55.594363058999996,9.061346472,5.204921552,0.0,1.159235441,3.4669213229999998,2.090649666,0.0,1.953186123,10.684800038,7.766447223,0.79877956,2.365526924,97.782375462,1.291870106,2.312491787,66.689654898,2.037587674,17.543804986,0.38640463,3.6350939469999997,9.857125662,1.678274736,1.3226165490000001,0.41237493,5.4297061399999995,0.93622013,0.0,1.571610371,1.9001306999999998,4.270460556,1.762676287,18.7002631,2.6144866550000003,0.0,3.8580908359999997,8.644860399,3.0009210470000003,4.569617839,2.202125568,0.137454413,3.005661856,46.805305092000005,7.935822015,0.772801049,0.0,0.772801049,19.184022929,5.9518099939999995,0.79877956,0.6613160170000001,6.689719313,0.5498155,7.849597395,0.5238590430000001,0.137454413,0.5498155,53.441253980000006,13.162642785000001,13.943035632,7.903913804,0.0,1.571610371,0.0,22.071576293999996,2.973816748,0.772801049,1.566781493,4.131304154,5.50587054,2.860566104,0.137454413,0.274911387,14.949429402,0.0,0.177533029,0.026657924,0.159022522,0.0,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.1819346,0.0,2.497591813,0.0,0.154841049,0.07866386,0.632911676,0.184977216,0.046888472,0.018918885,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,1.953186123,0.79877956,9.990586614,7.800994831000001,1.623476825,64.097880605,1.623476825,13.973421664,0.0,1.185175979,13.152712937,0.137454413,1.291870106,1.7516785380000002,1.683053462,0.79877956,9.021356911,3.169112932,10.513767734,4.439623268,64.21636498,10.168149969,1.571610371,0.6613160170000001,0.93622013,2.232851237,1.185175979,3.84711242,9.381784546,0.5238590430000001,2.164039625,0.137454413,5.444666239,6.933338428,0.0,0.137454413,11.981488034,7.113314424,0.41237493,0.93622013,0.6613160170000001,0.137454413,4.721761369,1.640194425,1.502730882,58.441539932,1.073656818,0.9102554620000001,0.38640463,5.392397915,0.38640463,1.047712436,0.0,3.882320859,2.448227058,2.524509349,2.026599055,7.98568931,1.59753688,1.898406741,1.159235441,91.67132748899999,9.061346472,6.432741047,0.0,1.159235441,20.122043976,2.090649666,0.0,1.953186123,10.684800038,7.231590431000001,0.79877956,2.365526924,93.34447714200002,1.291870106,1.777634995,97.325777518,0.274911387,1.678274736,0.38640463,1.87241766,8.094449375,1.678274736,1.3226165490000001,0.41237493,3.667029853,0.93622013,0.0,2.799429866,0.137454413,2.507784269,0.0,10.578809356,2.6144866550000003,0.0,2.095414549,7.575080848000001,3.0009210470000003,4.569617839,3.429945063,0.137454413,3.005661856,47.813706198000006,7.935822015,0.772801049,0.0,0.772801049,16.667550084000002,5.9518099939999995,0.79877956,0.6613160170000001,11.759177762,0.5498155,0.79877956,0.5238590430000001,0.137454413,0.5498155,81.08689719,9.637211238,10.417604085,6.141237517,0.0,1.571610371,0.0,10.961110568999999,1.211140461,0.772801049,1.566781493,5.359123649000001,6.733690035,2.860566104,0.137454413,0.274911387,12.65181735,0.0,0.219279409,0.028403931,0.149898371,0.025491347,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.0857038,0.046094696,2.5553441660000002,0.0,0.154841049,0.331531111,0.45247123300000003,0.184977216,0.046888472,0.11713928500000001,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.6613160170000001,0.79877956,3.659312933,6.896557816,1.623476825,65.58042813899999,2.571167567,23.517990806,0.0,2.132866721,26.896338880000002,6.373253268,1.895409533,0.5238590430000001,1.683053462,6.484989364,19.77087963,4.931789219,12.276444021,3.8793808050000003,65.164055722,8.914976629,3.334286658,4.186747564,0.93622013,11.577161756,1.185175979,8.855091779999999,7.809785687000001,0.5238590430000001,0.93622013,1.9001306999999998,20.345953576,3.8533835119999997,0.0,0.137454413,11.981488034,10.008381821,3.122741959,0.93622013,0.6613160170000001,0.137454413,2.672931749,0.41237493,2.985278416,46.332070842,1.073656818,4.701077074,3.911836177,2.808711503,2.281814163,2.943121969,0.0,4.830011601,2.448227058,1.296689854,1.746470302,9.19282451,1.59753688,1.898406741,5.632357730000001,46.044275979,10.009037214000001,10.891131355999999,0.0,1.159235441,6.913572544,0.79877956,0.0,0.6613160170000001,11.632490780000001,7.766447223,0.79877956,2.0213475599999997,96.146379792,0.0,2.312491787,38.794467258,2.985278416,16.25193488,0.38640463,3.6350939469999997,14.25146536,0.38640463,1.3226165490000001,1.360065672,5.4297061399999995,0.93622013,0.0,2.519301113,1.9001306999999998,9.008981883,1.762676287,17.06426743,1.3226165490000001,0.0,8.596612163,8.644860399,1.709050941,4.569617839,4.701077074,0.137454413,3.005661856,21.657140732000002,7.935822015,0.772801049,0.0,0.772801049,26.94067235,9.742631606,2.6941890930000003,0.6613160170000001,6.345539949,0.5498155,11.640419007,0.5238590430000001,0.137454413,0.5498155,48.193247649999996,14.110333527000002,13.943035632,7.903913804,0.0,4.414695458,0.0,29.308984256,3.9215074899999998,0.772801049,0.274911387,4.131304154,8.348955627,2.860566104,0.137454413,1.222602129,15.897120144,0.0,0.202929929,0.02337782,0.139543108,0.0,0.18564077599999998,0.0,1.9548068669999998,0.0,0.0,0.191529388,0.0,2.64255323,0.0,0.178150535,0.07866386,0.587807297,0.184977216,0.046888472,0.018918885,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.6613160170000001,0.79877956,6.114964928999999,9.352209812,1.623476825,65.04557134699999,2.571167567,12.940885066,0.0,2.132866721,17.547052635,1.085145155,1.895409533,1.7516785380000002,1.683053462,6.484989364,20.998699124999998,3.169112932,10.513767734,6.3350328010000005,65.164055722,12.063559502,1.571610371,0.6613160170000001,0.93622013,9.814485469000001,1.185175979,4.794803162,9.037605182,0.5238590430000001,2.164039625,0.137454413,9.235487851,7.536877855,0.0,0.137454413,11.981488034,4.185383481000001,1.360065672,0.93622013,0.6613160170000001,0.137454413,2.138074957,1.640194425,2.450421624,63.617271262,1.073656818,4.701077074,0.38640463,2.808711503,2.281814163,2.943121969,0.0,4.830011601,2.448227058,2.524509349,2.974289797,9.19282451,1.59753688,1.898406741,2.106926183,82.121240409,10.009037214000001,12.118950851,0.0,1.159235441,23.568695197,0.79877956,0.0,0.6613160170000001,11.632490780000001,7.231590431000001,0.79877956,2.0213475599999997,91.70848147200002,0.0,1.777634995,69.43058987799999,1.222602129,0.38640463,0.38640463,1.87241766,12.488789073,0.38640463,1.3226165490000001,1.360065672,3.667029853,0.93622013,0.0,3.7471206080000004,0.137454413,7.246305596,0.0,8.942813686,1.3226165490000001,0.0,6.833935876,7.575080848000001,1.709050941,4.569617839,5.928896569,0.137454413,3.005661856,22.665541838000003,7.935822015,0.772801049,0.0,0.772801049,24.424199505,9.742631606,2.6941890930000003,0.6613160170000001,11.414998397999998,0.5498155,4.589601172,0.5238590430000001,0.137454413,0.5498155,75.83889085999999,10.584901980000001,10.417604085,6.141237517,0.0,4.414695458,0.0,18.198518530999998,2.158831203,0.772801049,0.274911387,5.359123649000001,9.576775122,2.860566104,0.137454413,1.222602129,13.599508092,0.0,0.244676309,0.025123827,0.130418957,0.025491347,0.18564077599999998,0.0,1.9548068669999998,0.0,0.0,0.09529858799999999,0.046094696,2.700305583,0.0,0.178150535,0.331531111,0.40736685400000006,0.184977216,0.046888472,0.11713928500000001,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.6613160170000001,0.79877956,6.114964928999999,6.5091247249999995,1.623476825,65.860556892,1.623476825,20.674905719,0.0,1.185175979,22.437948571,5.425562526,0.0,1.7516785380000002,1.683053462,0.79877956,7.7294868050000005,4.931789219,12.276444021,4.439623268,64.21636498,11.930826256,3.334286658,4.186747564,0.93622013,3.995527524,1.185175979,9.135220533,8.089914440000001,0.5238590430000001,2.164039625,1.9001306999999998,17.782951458999996,5.641468322,0.0,0.137454413,11.981488034,10.288510574,2.175051217,0.93622013,0.6613160170000001,0.137454413,3.9007512440000003,1.640194425,3.2654071690000004,51.052141612,1.073656818,0.9102554620000001,3.911836177,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,2.524509349,2.026599055,5.402002898,1.59753688,1.898406741,4.684666988,69.951824709,9.061346472,6.432741047,0.0,1.159235441,20.592850157,0.79877956,0.0,0.6613160170000001,10.684800038,8.994266718,0.79877956,1.073656818,101.33789647000002,0.0,3.5403112820000002,61.86629000799999,2.037587674,16.25193488,0.38640463,3.6350939469999997,8.565255556,0.38640463,1.3226165490000001,0.41237493,5.4297061399999995,0.93622013,0.0,2.799429866,1.9001306999999998,4.270460556,1.762676287,18.572228684000002,1.3226165490000001,0.0,3.8580908359999997,11.100512395,1.709050941,4.569617839,2.138074957,0.137454413,3.005661856,19.159082687,7.935822015,0.772801049,0.0,0.772801049,22.546502224999998,5.9518099939999995,0.79877956,0.6613160170000001,13.992739203,0.5498155,7.849597395,0.5238590430000001,0.137454413,0.5498155,57.719663950000005,13.162642785000001,13.943035632,7.903913804,0.0,1.571610371,0.0,22.007525682999997,2.973816748,0.772801049,0.274911387,5.359123649000001,6.733690035,2.860566104,0.137454413,0.274911387,16.177248897,0.0,0.219279409,0.025123827,0.137634172,0.025491347,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.1819346,0.046094696,2.132327456,0.0,0.154841049,0.36970475700000005,0.56109771,0.184977216,0.046888472,0.119086863,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,1.566781493,0.41237493,7.613489833999999,3.956768758,6.902093422,66.0988837,2.0884284600000003,4.700357516,2.55410292,0.41237493,15.585606904,0.9888106779999999,1.291870106,0.137454413,0.9888106779999999,0.41237493,9.276818185,4.64251939,18.489499325,6.489757058,68.98536321,11.930403917,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,8.160255462,0.137454413,2.2525289319999997,0.137454413,4.770184745,2.555601301,0.0,0.137454413,10.442166686,10.924967444,0.41237493,3.807998134,2.681737756,1.8401678449999999,9.941674259000001,0.41237493,0.274911387,46.712003622,0.687252188,4.951119375,0.0,6.787265394,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,7.062143710000001,3.378838751,2.363358376,0.851356265,88.574202008,11.327232879,4.589225316,0.0,2.55410292,2.555601301,3.406958468,0.851356265,1.566781493,13.562885004000002,4.150282568,2.819201299,1.979122294,138.914320452,1.291870106,9.473062366,70.345181283,3.533094021,18.991655531,0.0,5.356399009,6.705875298,1.291870106,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,0.41237493,0.9888106779999999,0.96218522,1.702713432,5.4968651049999995,6.655350568,0.0,1.401171765,7.830612201000001,1.841685606,4.726732222,1.429324519,3.395637047,2.38996562,66.486824443,5.853029223,0.0,0.0,0.0,20.901206919,9.841929356000001,0.41237493,0.274911387,2.3914867170000003,0.5498155,10.039113584,0.137454413,0.137454413,2.2525289319999997,65.040266391,12.584019798,13.214484883,5.1391063159999995,0.0,1.2637311949999999,0.0,5.796933912,1.676092096,0.0,1.566781493,3.901976849,8.681984112,5.028264394000001,0.9888106779999999,2.829014307,14.370806415,0.0,0.237068321,0.026813441,0.15508691600000002,0.0,0.246585634,0.0,2.395879401,0.0,0.0,0.065374223,0.0,3.086890293,0.0,0.16237716400000002,0.001605037,0.502632934,0.0,0.044512491,0.0,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.274911387,0.41237493,3.7378681489999996,5.507983739,6.902093422,67.04657444200001,3.036119202,3.667820918,2.55410292,1.360065672,19.979946602000002,1.93650142,1.895409533,0.137454413,0.9888106779999999,6.098584734,21.254160399,4.64251939,18.489499325,8.385166591,69.93305395200001,13.82581345,1.2637311949999999,0.274911387,0.5498155,8.26888642,1.2637311949999999,1.63494293,7.816076098000001,0.137454413,2.2525289319999997,0.137454413,8.561006357,3.1591407279999997,0.0,0.137454413,10.442166686,7.997036501,1.360065672,3.807998134,2.681737756,1.8401678449999999,7.357987847,0.41237493,1.222602129,51.887734952,0.687252188,8.741940987,0.0,4.203578982,2.746765798,2.17032092,0.0,7.54119495,2.913178693,0.137454413,1.360065672,8.26927891,3.378838751,2.363358376,1.799047007,79.024114928,12.274923621000001,10.275435120000001,0.0,2.55410292,6.002252522,2.115088362,0.851356265,0.274911387,14.510575746000002,4.150282568,2.819201299,1.63494293,137.278324782,0.0,9.473062366,42.449993643,4.480784763,17.699785424999998,0.0,5.356399009,11.100214995999998,0.0,1.401171765,3.0627791039999996,2.6648986519999998,0.5498155,0.0,1.360065672,0.9888106779999999,5.700706547,1.702713432,3.8608694349999997,5.363480462,0.0,6.139693092,7.830612201000001,0.5498155,4.726732222,3.9282760249999997,3.395637047,2.38996562,41.338660083,5.853029223,0.0,0.0,0.0,28.657856340000002,13.632750968000002,2.307784463,0.274911387,2.047307353,0.5498155,13.829935196000001,0.137454413,0.137454413,2.2525289319999997,59.792260061,13.53171054,13.214484883,5.1391063159999995,0.0,4.106816282,0.0,13.034341873999999,2.6237828380000003,0.0,0.274911387,3.901976849,11.525069199,5.028264394000001,0.9888106779999999,3.7767050490000003,15.318497157000001,0.0,0.262465221,0.023533337,0.13560750200000002,0.0,0.25066444,0.0,2.395879401,0.0,0.0,0.074969011,0.0,3.23185171,0.0,0.18568665,0.001605037,0.457528555,0.0,0.044512491,0.0,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.274911387,0.41237493,3.7378681489999996,2.6648986519999998,6.902093422,67.861559987,2.0884284600000003,11.401841571,2.55410292,0.41237493,24.870842538,6.276918791,0.0,0.137454413,0.9888106779999999,0.41237493,7.984948079,6.405195677,20.252175612000002,6.489757058,68.98536321,13.693080204,3.0264074819999998,3.800342934,0.5498155,2.449928475,1.2637311949999999,5.975360301,6.868385356000001,0.137454413,2.2525289319999997,1.9001306999999998,17.108469964999998,1.2637311949999999,0.0,0.137454413,10.442166686,14.100163594000001,2.175051217,3.807998134,2.681737756,1.8401678449999999,9.120664134,0.41237493,2.037587674,39.322605302,0.687252188,4.951119375,3.525431547,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,4.478457298,3.378838751,2.363358376,4.376787812,66.854699228,11.327232879,4.589225316,0.0,2.55410292,3.0264074819999998,2.115088362,0.851356265,0.274911387,13.562885004000002,5.912958854999999,2.819201299,0.687252188,146.90773978,0.0,11.235738653,34.885693773,5.295770308,33.565315675,0.0,7.119075296,7.176681478999999,0.0,1.401171765,2.115088362,4.427574938999999,0.5498155,0.0,0.41237493,2.751486965,2.724861507,3.465389719,13.490284433,5.363480462,0.0,3.1638480519999996,11.356043748000001,0.5498155,4.726732222,0.137454413,3.395637047,2.38996562,37.832200932,5.853029223,0.0,0.0,0.0,26.78015906,9.841929356000001,0.41237493,0.274911387,4.625048158,0.5498155,17.089931419000003,0.137454413,0.137454413,2.2525289319999997,41.673033151,16.109451345,16.73991643,6.901782602999999,0.0,1.2637311949999999,0.0,16.843349026,3.438768383,0.0,0.274911387,3.901976849,8.681984112,5.028264394000001,0.9888106779999999,2.829014307,17.896237962,0.0,0.237068321,0.023533337,0.14282271700000002,0.0,0.246585634,0.0,2.395879401,0.0,0.0,0.16160502300000001,0.0,2.663873583,0.0,0.16237716400000002,0.039778682999999995,0.611259411,0.0,0.044512491,0.001947578,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.274911387,0.41237493,6.193520144999999,5.120550648,6.902093422,67.32670319500001,2.0884284600000003,0.824735831,2.55410292,0.41237493,15.521556293000002,0.9888106779999999,0.0,1.365273908,0.9888106779999999,0.41237493,9.212767573999999,4.64251939,18.489499325,8.945409054,68.98536321,16.841663077,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,1.915071683,8.096204851000001,0.137454413,3.480348427,0.137454413,5.99800424,4.947225538,0.0,0.137454413,10.442166686,8.277165254,0.41237493,3.807998134,2.681737756,1.8401678449999999,8.585807342,1.640194425,1.502730882,56.607805722,0.687252188,4.951119375,0.0,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,1.365273908,1.640194425,4.478457298,3.378838751,2.363358376,0.851356265,102.93166365799999,11.327232879,5.817044811000001,0.0,2.55410292,19.681530135,2.115088362,0.851356265,0.274911387,13.562885004000002,5.378102063,2.819201299,0.687252188,142.46984146,0.0,10.700881861000001,65.521816393,3.533094021,17.699785424999998,0.0,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,1.640194425,0.9888106779999999,0.96218522,1.702713432,5.368830688999999,5.363480462,0.0,1.401171765,10.286264197000001,0.5498155,4.726732222,1.365273908,3.395637047,2.38996562,38.840602038,5.853029223,0.0,0.0,0.0,24.263686215,9.841929356000001,0.41237493,0.274911387,9.694506607,0.5498155,10.039113584,0.137454413,0.137454413,2.2525289319999997,69.318676361,12.584019798,13.214484883,5.1391063159999995,0.0,1.2637311949999999,0.0,5.732883301,1.676092096,0.0,0.274911387,5.129796344,9.909803607,5.028264394000001,0.9888106779999999,2.829014307,15.59862591,0.0,0.278814701,0.025279344000000002,0.13369856600000002,0.025491347,0.246585634,0.0,2.395879401,0.0,0.0,0.065374223,0.046094696,2.721625936,0.0,0.16237716400000002,0.292645934,0.43081896799999997,0.0,0.044512491,0.100167978,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,1.566781493,0.41237493,7.613489833999999,6.7998538449999995,2.0884284600000003,67.04657444200001,3.036119202,7.543442603000001,2.55410292,1.360065672,16.458151746,1.93650142,3.1872796389999998,0.137454413,0.9888106779999999,6.098584734,20.139204136,4.64251939,18.489499325,3.571501629,69.93305395200001,9.012148488,1.2637311949999999,0.274911387,0.5498155,8.26888642,1.2637311949999999,1.63494293,9.107946204000001,0.137454413,2.2525289319999997,0.137454413,6.154179987999999,4.451010834,0.0,0.137454413,10.442166686,9.465831817000002,1.360065672,1.401171765,0.274911387,1.8401678449999999,2.721140825,0.41237493,1.222602129,55.889167451999995,0.687252188,3.9282760249999997,0.0,6.787265394,2.746765798,2.17032092,0.0,7.54119495,2.913178693,0.137454413,1.360065672,10.852965322000001,3.378838751,2.363358376,1.799047007,70.402776858,7.461258658999999,10.275435120000001,0.0,2.55410292,7.294122628,3.406958468,0.851356265,1.566781493,12.103749377000002,4.150282568,0.41237493,2.926813036,125.42013735400002,1.291870106,2.2525289319999997,75.805892533,2.073958394,2.143226371,0.0,5.356399009,12.392085102,1.291870106,1.401171765,3.0627791039999996,2.6648986519999998,0.5498155,0.0,1.360065672,0.9888106779999999,5.700706547,1.702713432,6.444555846999999,1.841685606,0.0,6.139693092,7.830612201000001,1.841685606,4.726732222,5.220146131,0.9888106779999999,2.38996562,49.925359613000005,5.853029223,0.0,0.0,0.0,20.675315579,8.819086006000001,2.307784463,0.274911387,3.339177459,0.5498155,4.203196542,0.137454413,0.137454413,2.2525289319999997,70.787679841,13.53171054,13.214484883,5.1391063159999995,0.0,4.106816282,0.0,14.32621198,2.6237828380000003,0.0,1.566781493,3.901976849,11.525069199,5.028264394000001,0.9888106779999999,3.7767050490000003,15.318497157000001,0.0,0.262465221,0.026657924,0.15368664,0.0,0.25066444,0.0,2.395879401,0.0,0.0,0.074969011,0.0,3.65486842,0.0,0.18568665,0.001605037,0.349743849,0.0,0.044512491,0.0,2.0,2.0,"[[1, 3], [1, 2]]"
