coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial2,ODMature3,Endothelial2cells,ODMature3cells
47x47,0.690985953,3.46631441,15.008291636000001,5.633380593,2.1272507210000002,11.506846366000001,4.596852870999999,6.391836268,0.0,0.0,11.722732069,1.781762191,29.326354732,0.0,2.084324048,0.841280696,7.221808407,1.5322666489999999,0.0,4.307595106,2.084324048,3.509232302,0.0,0.34548853,0.34548853,1.727470111,2.623042887,3.109509606,0.34548853,0.34548853,1.0364793,0.0,9.887714787,11.863630751999999,0.0,0.0,0.34548853,0.841280696,0.0,0.0,44.961654023,0.0,4.747148684,2.429812578,0.0,5.182441277,2.925604744,3.8660862390000004,1.727470111,24.402359056,0.841280696,1.781762191,0.841280696,4.51405374,0.0,74.60209622,0.690985953,5.990185397,0.0,0.0,0.0,23.381058339,4.307595106,0.34548853,2.084324048,2.9685314170000003,1.0364793,0.34548853,0.0,1.381990362,23.192513706,9.292923098,0.0,0.841280696,34.485589841,7.75116261,0.0,65.520178046,3.46631441,1.781762191,0.34548853,2.764003339,1.781762191,1.0364793,0.34548853,0.0,8.725619927,4.404696057,12.332039648999999,0.690985953,0.0,3.3140288399999998,1.0364793,12.028182195,4.254401314,58.461125939000006,2.084324048,10.831281381,5.0414989320000005,1.381990362,2.084324048,0.0,2.472748144,55.91700244,6.474667928000001,0.34548853,0.0,1.5322666489999999,1.877759996,9.208089696000002,1.186769226,2.9685314170000003,187.064134509,0.34548853,0.841280696,0.0,0.34548853,2.472748144,18.276466148999997,2.072981884,5.332768204,10.193449725,0.34548853,0.34548853,0.690985953,2.472748144,3.120803348,1.5322666489999999,2.719042731,8.023309285,0.690985953,3.271093274,0.0,0.0,87.76419984200001,0.0,0.12356830999999999,0.071519195,0.126507874,0.0,0.113588851,3.067362497,0.303481906,0.0,0.0,0.041429798,0.0,3.031031669,0.093054962,0.128133608,0.008238073,0.031851730999999994,0.0,0.016789733,0.0,2.0,2.0,"[0, 3]","[0, 3]"
48x48,0.690985953,1.381990362,16.249282056000002,6.874371013,2.1272507210000002,11.506846366000001,5.8378432909999995,5.946184649999999,2.481929712,0.0,10.879398441,1.781762191,29.326354732,0.0,1.24099042,3.323210408,10.101379514000001,1.5322666489999999,0.0,2.223271058,3.722913592,3.509232302,0.0,0.34548853,0.34548853,4.209399823,2.623042887,5.591439318,0.34548853,0.34548853,1.0364793,1.24099042,14.851609942,11.020297123999999,0.0,0.0,0.34548853,7.0460486840000005,1.24099042,0.0,65.56656362300001,1.24099042,7.229078396,1.58647895,0.0,5.182441277,0.841280696,1.781762191,4.209399823,16.861085931,0.841280696,1.781762191,0.841280696,1.58647895,0.0,65.32655308,0.690985953,10.110629337,0.0,0.0,0.0,23.778664003,4.705200769999999,13.997592780000002,0.0,4.2095218370000005,1.0364793,0.34548853,0.0,1.381990362,14.410259018,10.533913517999999,0.0,0.841280696,40.690357829,7.75116261,0.0,83.549102886,2.622980782,9.227546771,0.34548853,2.764003339,1.781762191,1.0364793,0.34548853,1.24099042,4.954677856,5.645686477,15.609259019,1.931976373,0.0,4.55501926,1.0364793,19.027079025,4.254401314,58.461125939000006,0.0,14.554194973,6.282489352000001,3.863920074,1.24099042,0.0,2.472748144,55.91700244,6.474667928000001,0.34548853,0.0,1.5322666489999999,1.877759996,14.569550228,1.186769226,2.9685314170000003,169.464676139,0.34548853,2.082271116,1.24099042,0.34548853,2.472748144,16.192142100999998,2.072981884,5.332768204,25.482968626999998,0.34548853,0.34548853,0.690985953,6.195661736,2.27746972,1.5322666489999999,2.719042731,3.854744075,1.931976373,2.427759646,0.0,0.0,93.776428222,0.0,0.151087638,0.09366746999999999,0.129940584,0.0,0.137704494,4.280483314,0.303481906,0.000573232,0.0,0.053659087999999994,0.0,2.424915354,0.0,0.120506822,0.022386289,0.031851730999999994,0.041091738,0.037391933,0.013707828,2.0,2.0,"[0, 3]","[0, 4]"
49x49,0.690985953,1.381990362,23.213635158000002,12.411211962,0.34548853,16.20334712,5.2506795749999995,5.6121785509999995,0.653826704,8.205343522,8.510472534,3.388907493,29.980181436,0.0,0.0,2.148877878,9.714090851,7.6563275399999995,0.653826704,3.53086824,0.653826704,3.688890076,0.0,2.306908495,0.999315234,1.727470111,0.841280696,6.378547403000001,0.34548853,0.34548853,1.0364793,0.0,13.516300488999999,15.249540890999999,0.0,0.0,0.34548853,1.4951074,0.0,0.0,45.456914673,2.735080789,8.136056177,0.999315234,0.0,5.182441277,0.841280696,0.653826704,9.81296816,22.837071815999998,0.841280696,2.735080789,0.841280696,3.080569319,0.0,62.3630131,0.690985953,11.21754863,0.0,0.0,0.653826704,31.643204129,4.184691023,8.550832052,0.0,4.5756767190000005,1.0364793,3.734396023,0.0,4.117071151,15.034731606000001,10.126424769,0.653826704,0.841280696,47.687164522,8.404989314,0.0,70.57016720600001,2.035817066,0.653826704,0.34548853,7.340609831,2.735080789,1.0364793,0.999315234,2.735080789,1.998583135,3.576361485,13.5784319,1.998583135,0.0,4.147530510999999,1.0364793,20.587205176,1.998583135,51.334130800000004,0.653826704,22.598608921,3.259736741,1.381990362,0.0,0.0,1.998583135,56.570829143999994,9.209748717,0.34548853,0.0,2.186093353,9.069761059000001,13.487432139000001,2.4943664080000003,1.84059593,114.48935043899999,0.34548853,2.802700661,0.0,0.34548853,0.690985953,16.192142100999998,2.726808588,8.067848993,18.161347923999998,0.34548853,0.34548853,0.690985953,13.592286957999999,1.690306004,4.147530510999999,4.026639913,2.072981884,1.998583135,3.921850015,2.615263862,0.0,69.876947812,0.014628133,0.080687749,0.050522819999999996,0.12128066500000001,0.0,0.11384270799999999,2.9014616650000002,0.370476368,0.091746982,0.0,0.033096241,0.0,3.5659332449999996,0.0,0.083639931,0.0,0.018783025,0.0,0.009163188,0.014299006,2.0,2.0,"[0, 3]","[1, 2]"
50x50,0.690985953,3.46631441,15.008291636000001,6.940977775,0.34548853,13.468266331,5.2506795749999995,7.045662972,0.653826704,0.0,10.594796582,0.653826704,29.980181436,0.0,2.084324048,2.148877878,11.798414899,2.186093353,0.653826704,5.615192288,2.738150752,3.688890076,0.0,2.306908495,0.999315234,1.727470111,0.841280696,6.378547403000001,0.34548853,0.34548853,1.0364793,0.0,13.516300488999999,11.863630751999999,0.0,0.0,0.34548853,1.4951074,0.0,0.0,33.995488902999995,0.0,5.400975388,3.083639282,0.0,5.182441277,2.925604744,2.738150752,4.342733973,24.402359056,0.841280696,0.0,0.841280696,4.51405374,0.0,49.73118133,0.690985953,10.566791889000001,0.0,0.0,0.653826704,25.522184655,6.269015071,0.34548853,2.084324048,1.84059593,1.0364793,0.999315234,0.0,1.381990362,19.334556364,10.126424769,0.653826704,0.841280696,34.011424832,8.404989314,0.0,55.206188736,4.120141114,0.653826704,0.34548853,7.340609831,0.0,1.0364793,0.999315234,0.0,8.251454918,0.841280696,15.011916321000001,1.998583135,0.0,4.147530510999999,1.0364793,11.080030696,1.998583135,51.334130800000004,2.738150752,22.598608921,3.259736741,1.381990362,2.084324048,0.0,1.998583135,56.570829143999994,6.474667928000001,0.34548853,0.0,2.186093353,9.069761059000001,12.836675398,2.4943664080000003,1.84059593,121.272699769,0.34548853,2.802700661,0.0,0.34548853,0.690985953,18.276466148999997,2.726808588,5.332768204,12.04032845,0.34548853,0.34548853,0.690985953,2.652405918,3.774630052,4.147530510999999,4.026639913,6.2415470939999995,1.998583135,3.271093274,2.615263862,0.0,67.537456262,0.014628133,0.070489759,0.050522819999999996,0.10973240100000001,0.0,0.084810424,2.42087253,0.186456473,0.0,0.0,0.015273148,0.0,2.973370646,0.093054962,0.102713646,0.004065165,0.018783025,0.0,0.009163188,0.014299006,2.0,2.0,"[0, 3]","[1, 3]"
51x51,0.690985953,1.381990362,16.249282056000002,8.181968195,0.34548853,13.468266331,6.491669995,6.600011353999999,3.135756416,0.0,9.751462953999999,0.653826704,29.980181436,0.0,1.24099042,4.63080759,14.677986006000001,2.186093353,0.653826704,3.53086824,4.3767402959999995,3.688890076,0.0,2.306908495,0.999315234,4.209399823,0.841280696,8.860477115,0.34548853,0.34548853,1.0364793,1.24099042,18.480195644,11.020297123999999,0.0,0.0,0.34548853,7.699875388000001,1.24099042,0.0,54.600398502999994,1.24099042,7.8829051,2.240305654,0.0,5.182441277,0.841280696,0.653826704,6.824663684999999,16.861085931,0.841280696,0.0,0.841280696,1.58647895,0.0,40.45563819,0.690985953,14.687235829,0.0,0.0,0.653826704,25.919790319,6.666620735,13.997592780000002,0.0,3.0815863500000003,1.0364793,0.999315234,0.0,1.381990362,10.552301676,11.367415188999999,0.653826704,0.841280696,40.21619282,8.404989314,0.0,73.235113576,3.276807486,8.099611284,0.34548853,7.340609831,0.0,1.0364793,0.999315234,1.24099042,4.480512847,2.082271116,18.289135691,3.2395735549999998,0.0,5.3885209309999995,1.0364793,18.078927526,1.998583135,51.334130800000004,0.653826704,26.321522513,4.500727161,3.863920074,1.24099042,0.0,1.998583135,56.570829143999994,6.474667928000001,0.34548853,0.0,2.186093353,9.069761059000001,18.19813593,2.4943664080000003,1.84059593,103.67324139899999,0.34548853,4.0436910809999995,1.24099042,0.34548853,0.690985953,16.192142100999998,2.726808588,5.332768204,27.329847352,0.34548853,0.34548853,0.690985953,6.37531951,2.931296424,4.147530510999999,4.026639913,2.072981884,3.2395735549999998,2.427759646,2.615263862,0.0,73.549684642,0.014628133,0.098009087,0.07267109499999999,0.11316511100000001,0.0,0.10892606699999999,3.633993347,0.186456473,0.000573232,0.0,0.027502438,0.0,2.367254331,0.0,0.09508686,0.018213381,0.018783025,0.041091738,0.029765388,0.028006834,2.0,2.0,"[0, 3]","[1, 4]"
52x52,0.690985953,3.46631441,23.213635158000002,11.103614780000001,0.34548853,14.241927155,4.596852870999999,9.126917057,0.0,8.205343522,9.940969878,2.735080789,29.326354732,0.0,2.084324048,0.841280696,7.221808407,7.002500835999999,0.0,4.307595106,2.084324048,1.727470111,0.0,0.34548853,0.34548853,1.727470111,0.841280696,3.109509606,0.34548853,0.34548853,1.0364793,0.0,6.324299426,17.333864938999998,0.0,0.0,0.34548853,0.841280696,0.0,0.0,32.994194422999996,2.735080789,7.482229473,2.429812578,0.0,5.182441277,2.925604744,2.084324048,7.197704298,35.342240096,0.841280696,2.735080789,0.841280696,7.249134528999999,0.0,58.48712655,0.690985953,8.725266185999999,0.0,0.0,0.0,29.80463967,4.307595106,8.550832052,2.084324048,3.921850015,1.0364793,3.080569319,0.0,4.117071151,24.270862088999998,7.511160907,0.0,0.841280696,46.37956734,7.75116261,0.0,69.962027186,3.46631441,0.0,0.34548853,2.764003339,2.735080789,1.0364793,0.34548853,2.735080789,6.943857736,3.576361485,7.940125299,0.690985953,0.0,1.5322666489999999,1.0364793,22.140506524,0.690985953,51.334130800000004,2.084324048,10.831281381,3.259736741,1.381990362,2.084324048,0.0,0.690985953,55.91700244,9.209748717,0.34548853,0.0,1.5322666489999999,1.877759996,8.379755123999999,1.186769226,1.186769226,163.867155459,0.34548853,0.841280696,0.0,0.34548853,0.690985953,18.276466148999997,2.072981884,8.067848993,13.053670909000001,0.34548853,0.34548853,0.690985953,11.630866993,3.120803348,1.5322666489999999,2.719042731,6.2415470939999995,0.690985953,6.006174063,0.0,0.0,56.317426992,0.0,0.043734921999999996,0.050522819999999996,0.126916838,0.0,0.080265319,2.2157558909999997,0.341455932,0.091746982,0.0,0.017823093,0.0,3.669479617,0.093054962,0.019073715,0.004065165,0.018783025,0.0,0.009163188,0.0,2.0,2.0,"[0, 3]","[2, 3]"
53x53,0.690985953,1.381990362,24.454625578,12.3446052,0.34548853,14.241927155,5.8378432909999995,8.681265438999999,2.481929712,8.205343522,9.097636249999999,2.735080789,29.326354732,0.0,1.24099042,3.323210408,10.101379514000001,7.002500835999999,0.0,2.223271058,3.722913592,1.727470111,0.0,0.34548853,0.34548853,4.209399823,0.841280696,5.591439318,0.34548853,0.34548853,1.0364793,1.24099042,11.288194580999999,16.490531310999998,0.0,0.0,0.34548853,7.0460486840000005,1.24099042,0.0,53.599104022999995,3.9760712089999997,9.964159185,1.58647895,0.0,5.182441277,0.841280696,0.0,9.67963401,27.800966970999998,0.841280696,2.735080789,0.841280696,4.321559739,0.0,49.21158341,0.690985953,12.845710126,0.0,0.0,0.0,30.202245334,4.705200769999999,22.202936302,0.0,5.162840435,1.0364793,3.080569319,0.0,4.117071151,15.488607401,8.752151327,0.0,0.841280696,52.584335328,7.75116261,0.0,87.990952026,2.622980782,7.44578458,0.34548853,2.764003339,2.735080789,1.0364793,0.34548853,3.9760712089999997,3.1729156649999997,4.817351905,11.217344669,1.931976373,0.0,2.7732570689999996,1.0364793,29.139403354,0.690985953,51.334130800000004,0.0,14.554194973,4.500727161,3.863920074,1.24099042,0.0,0.690985953,55.91700244,9.209748717,0.34548853,0.0,1.5322666489999999,1.877759996,13.741215656,1.186769226,1.186769226,146.267697089,0.34548853,2.082271116,1.24099042,0.34548853,0.690985953,16.192142100999998,2.072981884,8.067848993,28.343189811000002,0.34548853,0.34548853,0.690985953,15.353780584999999,2.27746972,1.5322666489999999,2.719042731,2.072981884,1.931976373,5.162840435,0.0,0.0,62.329655372000005,0.0,0.07125424999999999,0.07267109499999999,0.130349548,0.0,0.104380962,3.4288767079999998,0.341455932,0.09232021400000001,0.0,0.030052383000000002,0.0,3.063363302,0.0,0.011446929,0.018213381,0.018783025,0.041091738,0.029765388,0.013707828,2.0,2.0,"[0, 3]","[2, 4]"
54x54,0.690985953,3.46631441,16.249282056000002,6.874371013,0.34548853,11.506846366000001,5.8378432909999995,10.11474986,2.481929712,0.0,11.181960298,0.0,29.326354732,0.0,3.325314468,3.323210408,12.185703562,1.5322666489999999,0.0,4.307595106,5.80723764,1.727470111,0.0,0.34548853,0.34548853,4.209399823,0.841280696,5.591439318,0.34548853,0.34548853,1.0364793,1.24099042,11.288194580999999,13.104621171999998,0.0,0.0,0.34548853,7.0460486840000005,1.24099042,0.0,42.137678253000004,1.24099042,7.229078396,3.670802998,0.0,5.182441277,2.925604744,2.084324048,4.209399823,29.366254211,0.841280696,0.0,0.841280696,5.75504416,0.0,36.57975164,0.690985953,12.194953385000002,0.0,0.0,0.0,24.08122586,6.789524818,13.997592780000002,2.084324048,2.427759646,1.0364793,0.34548853,0.0,1.381990362,19.788432159,8.752151327,0.0,0.841280696,38.908595638,7.75116261,0.0,72.626973556,4.70730483,7.44578458,0.34548853,2.764003339,0.0,1.0364793,0.34548853,1.24099042,9.425787448,2.082271116,12.650829089999998,1.931976373,0.0,2.7732570689999996,1.0364793,19.632228874,0.690985953,51.334130800000004,2.084324048,14.554194973,4.500727161,3.863920074,3.325314468,0.0,0.690985953,55.91700244,6.474667928000001,0.34548853,0.0,1.5322666489999999,1.877759996,13.090458915,1.186769226,1.186769226,153.051046419,0.34548853,2.082271116,1.24099042,0.34548853,0.690985953,18.276466148999997,2.072981884,5.332768204,22.222170337,0.34548853,0.34548853,0.690985953,4.413899545,4.361793768,1.5322666489999999,2.719042731,6.2415470939999995,1.931976373,4.512083694,0.0,0.0,59.990163822,0.0,0.06105626,0.07267109499999999,0.11880128400000001,0.0,0.075348678,2.948287573,0.157436037,0.000573232,0.0,0.01222929,0.0,2.470800703,0.093054962,0.030520644,0.022278546,0.018783025,0.041091738,0.029765388,0.013707828,2.0,2.0,"[0, 3]","[3, 4]"
55x55,1.319831857,3.268546446,18.568953974000003,7.561395472000001,2.1272507210000002,16.604023795,3.3556544919999998,3.293536649,0.653826704,0.0,9.442518912,2.435588895,27.811366646,0.628845904,0.0,1.307597182,9.289247003,1.9736585610000001,1.282672608,4.5761436280000005,0.653826704,9.872595301,0.628845904,2.306908495,0.999315234,2.356316015,1.781762191,6.378547403000001,3.489777214,0.34548853,1.0364793,0.0,16.442400947,13.543966628,0.0,0.628845904,2.232044614,0.653826704,0.0,1.257719583,58.053220177,0.628845904,2.66466297,0.999315234,0.0,27.819857357,0.628845904,3.0644347990000003,4.971579877,17.973262922,0.0,1.781762191,0.0,2.232044614,0.0,79.10682867400001,0.690985953,10.360539888,0.0,0.0,1.9115462870000002,28.550578618,5.8588528360000005,4.118582669,0.0,2.7810774250000003,3.5519218090000004,0.999315234,0.0,7.670521272999999,16.463382694,8.543028638,0.653826704,0.0,43.721577773,36.493245718,1.257719583,72.408372525,2.66466297,3.0644347990000003,0.34548853,13.000238282,3.0394817740000004,1.0364793,0.999315234,0.0,3.780345326,4.192261265,17.97034625,2.627429039,0.628845904,7.603454515,1.0364793,10.891319734,6.819718079,33.178256779,2.540382788,19.216654043,4.200218236,3.268546446,1.257719583,0.0,3.780345326,126.32859572399998,11.913435051999999,0.34548853,0.628845904,1.3448126569999999,8.857326267000001,13.049615307,2.281931616,3.409923329,137.049014586,0.974334434,1.961419965,0.0,0.34548853,3.101594048,18.282672809,5.2422510970000005,5.749207091,16.558846323,0.34548853,0.34548853,0.690985953,4.434168109,2.3191519080000003,3.306249815,2.9729223860000005,7.6278382140000005,1.998583135,1.603208113,2.615263862,0.0,102.997882475,0.014628133,0.146798981,0.034265478,0.11736739700000001,0.0,0.095933205,3.753068271,0.207580426,0.0,0.0,0.056702946,0.0,2.5910815300000003,0.0,0.221312803,0.013191340999999999,0.031851730999999994,0.0,0.007626545,0.014299006,2.0,2.0,"[0, 4]","[0, 1]"
56x56,1.319831857,3.268546446,26.774297496000003,11.724032477000002,2.1272507210000002,17.377684619,2.7018277879999997,5.374790733999999,0.0,8.205343522,8.788692208,4.51684298,27.157539942,0.628845904,0.0,0.0,4.712640511,6.790066044,0.628845904,3.268546446,0.0,7.911175336,0.628845904,0.34548853,0.34548853,2.356316015,1.781762191,3.109509606,3.489777214,0.34548853,1.0364793,0.0,9.250399884,19.014200815,0.0,0.628845904,2.232044614,0.0,0.0,1.257719583,57.051925697,3.363926693,4.745917055,0.34548853,0.0,27.819857357,0.628845904,2.410608095,7.826550202,28.913143962,0.0,4.51684298,0.0,4.967125403,0.0,87.86277389400001,0.690985953,8.519014185,0.0,0.0,1.257719583,32.833033633,3.8974328710000004,12.323926191,0.0,4.862331510000001,3.5519218090000004,3.080569319,0.0,10.405602062,21.399688419,5.927764776,0.0,0.0,56.089720281,35.839419014,1.257719583,87.164210975,2.010836266,2.410608095,0.34548853,8.42363179,5.774562563,1.0364793,0.34548853,2.735080789,2.472748144,6.927342054,10.898555228,1.319831857,0.628845904,4.988190653,1.0364793,21.951795562,5.512120897,33.178256779,1.886556084,7.449326503,4.200218236,3.268546446,1.257719583,0.0,2.472748144,125.67476901999999,14.648515840999998,0.34548853,0.628845904,0.690985953,1.6653252040000002,8.592695033,0.974334434,2.756096625,179.64347027600002,0.974334434,0.0,0.0,0.34548853,3.101594048,18.282672809,4.588424393,8.48428788,17.572188782,0.34548853,0.34548853,0.690985953,13.412629184,1.6653252040000002,0.690985953,1.6653252040000002,7.6278382140000005,0.690985953,4.338288902,0.0,0.0,91.777853205,0.0,0.120044144,0.034265478,0.134551834,0.0,0.0913881,3.547951632,0.362579885,0.091746982,0.0,0.059252891,0.0,3.287190501,0.0,0.137672872,0.013191340999999999,0.031851730999999994,0.0,0.007626545,0.0,2.0,2.0,"[0, 4]","[0, 2]"
57x57,1.319831857,5.352870494,18.568953974000003,6.253798290000001,2.1272507210000002,14.64260383,2.7018277879999997,6.808275155,0.0,0.0,10.873016256,1.781762191,27.157539942,0.628845904,2.084324048,0.0,6.796964559,1.319831857,0.628845904,5.352870494,2.084324048,7.911175336,0.628845904,0.34548853,0.34548853,2.356316015,1.781762191,3.109509606,3.489777214,0.34548853,1.0364793,0.0,9.250399884,15.628290675999999,0.0,0.628845904,2.232044614,0.0,0.0,1.257719583,45.590499926999996,0.628845904,2.010836266,2.429812578,0.0,27.819857357,2.713169952,4.494932143,2.356316015,30.478431202,0.0,1.781762191,0.0,6.400609824,0.0,75.23094212400001,0.690985953,7.868257444,0.0,0.0,1.257719583,26.712014159,5.981756919,4.118582669,2.084324048,2.1272507210000002,3.5519218090000004,0.34548853,0.0,7.670521272999999,25.699513177,5.927764776,0.0,0.0,42.413980591,35.839419014,1.257719583,71.800232505,4.095160314,2.410608095,0.34548853,8.42363179,3.0394817740000004,1.0364793,0.34548853,0.0,8.725619927,4.192261265,12.332039648999999,1.319831857,0.628845904,4.988190653,1.0364793,12.444621082000001,5.512120897,33.178256779,3.970880132,7.449326503,4.200218236,3.268546446,3.342043631,0.0,2.472748144,125.67476901999999,11.913435051999999,0.34548853,0.628845904,0.690985953,1.6653252040000002,7.941938292000001,0.974334434,2.756096625,186.426819606,0.974334434,0.0,0.0,0.34548853,3.101594048,20.366996857,4.588424393,5.749207091,11.451169308,0.34548853,0.34548853,0.690985953,2.472748144,3.749649252,0.690985953,1.6653252040000002,11.796403424000001,0.690985953,3.687532161,0.0,0.0,89.438361655,0.0,0.109846154,0.034265478,0.12300357,0.0,0.062355816,3.067362497,0.17855999,0.0,0.0,0.041429798,0.0,2.694627902,0.093054962,0.156746587,0.017256505999999998,0.031851730999999994,0.0,0.007626545,0.0,2.0,2.0,"[0, 4]","[0, 3]"
58x58,1.319831857,3.268546446,19.809944394000002,7.494788710000001,2.1272507210000002,14.64260383,3.9428182079999994,6.362623536999999,2.481929712,0.0,10.029682628,1.781762191,27.157539942,0.628845904,1.24099042,2.481929712,9.676535666,1.319831857,0.628845904,3.268546446,3.722913592,7.911175336,0.628845904,0.34548853,0.34548853,4.838245727,1.781762191,5.591439318,3.489777214,0.34548853,1.0364793,1.24099042,14.214295039,14.784957047999999,0.0,0.628845904,2.232044614,6.204767988,1.24099042,1.257719583,66.195409527,1.869836324,4.4927659779999995,1.58647895,0.0,27.819857357,0.628845904,2.410608095,4.838245727,22.937158077,0.0,1.781762191,0.0,3.4730350339999996,0.0,65.955398984,0.690985953,11.988701384,0.0,0.0,1.257719583,27.109619823,6.379362583000001,17.770686919,0.0,3.3682411410000004,3.5519218090000004,0.34548853,0.0,7.670521272999999,16.917258489,7.168755196,0.0,0.0,48.618748579,35.839419014,1.257719583,89.829157345,3.2518266860000002,9.856392675,0.34548853,8.42363179,3.0394817740000004,1.0364793,0.34548853,1.24099042,4.954677856,5.433251685,15.609259019,2.5608222769999998,0.628845904,6.229181073,1.0364793,19.443517912,5.512120897,33.178256779,1.886556084,11.172240095,5.441208656000001,5.750476158,2.4987100030000002,0.0,2.472748144,125.67476901999999,11.913435051999999,0.34548853,0.628845904,0.690985953,1.6653252040000002,13.303398824,0.974334434,2.756096625,168.827361236,0.974334434,1.24099042,1.24099042,0.34548853,3.101594048,18.282672809,4.588424393,5.749207091,26.740688210000002,0.34548853,0.34548853,0.690985953,6.195661736,2.9063156240000003,0.690985953,1.6653252040000002,7.6278382140000005,1.931976373,2.844198533,0.0,0.0,95.450590035,0.0,0.137365482,0.056413753,0.12643628,0.0,0.086471459,4.280483314,0.17855999,0.000573232,0.0,0.053659087999999994,0.0,2.088511587,0.0,0.149119801,0.031404721999999996,0.031851730999999994,0.041091738,0.028228745,0.013707828,2.0,2.0,"[0, 4]","[0, 4]"
59x59,1.319831857,3.268546446,26.774297496000003,13.031629659,0.34548853,19.339104584,3.3556544919999998,6.0286174379999995,0.653826704,8.205343522,7.660756721,3.388907493,27.811366646,0.628845904,0.0,1.307597182,9.289247003,7.443892748,1.282672608,4.5761436280000005,0.653826704,8.09083311,0.628845904,2.306908495,0.999315234,2.356316015,0.0,6.378547403000001,3.489777214,0.34548853,1.0364793,0.0,12.878985585999999,19.014200815,0.0,0.628845904,2.232044614,0.653826704,0.0,1.257719583,46.085760577,3.363926693,5.399743759,0.999315234,0.0,27.819857357,0.628845904,1.282672608,10.441814063999999,28.913143962,0.0,2.735080789,0.0,4.967125403,0.0,62.991859004000005,0.690985953,13.095620677,0.0,0.0,1.9115462870000002,34.974159949,5.8588528360000005,12.323926191,0.0,3.734396023,3.5519218090000004,3.734396023,0.0,10.405602062,17.541731077,6.761266447,0.653826704,0.0,55.615555272,36.493245718,1.257719583,76.85022166499999,2.66466297,1.282672608,0.34548853,13.000238282,3.992800372,1.0364793,0.999315234,2.735080789,1.998583135,3.363926693,13.5784319,2.627429039,0.628845904,5.821692324,1.0364793,21.003644063,3.256302718,26.05126164,2.540382788,19.216654043,2.418456045,3.268546446,1.257719583,0.0,1.998583135,126.32859572399998,14.648515840999998,0.34548853,0.628845904,1.3448126569999999,8.857326267000001,12.221280734999999,2.281931616,1.6281611379999998,113.85203553599999,0.974334434,1.961419965,0.0,0.34548853,1.319831857,18.282672809,5.2422510970000005,8.48428788,19.419067507,0.34548853,0.34548853,0.690985953,13.592286957999999,2.3191519080000003,3.306249815,2.9729223860000005,5.846076023,1.998583135,4.338288902,2.615263862,0.0,71.551109625,0.014628133,0.066965593,0.013269103,0.117776361,0.0,0.062609673,2.9014616650000002,0.24555445199999998,0.091746982,0.0,0.033096241,0.0,3.229529478,0.0,0.11225291,0.009018433,0.018783025,0.0,0.0,0.014299006,2.0,2.0,"[0, 4]","[1, 2]"
